Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2015-01-02,261.00,PURCHASING LEARNING DISABILITI,REDACTED PERSONAL DATA,,
2015-01-02,432.00,ON STREET CAR PARKING,REDACTED PERSONAL DATA,,
2015-01-02,29231.08,RGF 4,YELLOW ARCH STUDIOS LTD,,
2015-01-02,32500.00,OFF STREET CAR PARKS,HOMES & COMMUNITIES AGENCY,,
2015-01-02,3338.54,CAR PARKING MANAGEMENT,COBALT TELEPHONE TECHNOLOGIES LTD,,
2015-01-02,780.00,CAR PARKING MANAGEMENT,ELITE SECURITY SYSTEMS,,
2015-01-02,499.00,SUPPORTED HOUSING,THOMAS KNEALE & CO. LTD.,,
2015-01-02,7293.54,SUPPORTED HOUSING,THOMAS KNEALE & CO. LTD.,,
2015-01-02,377.50,SUPPORTED HOUSING,DOMESTIC APPLIANCE DISTRIBUTORS,,
2015-01-02,7425.00,PARTNERSHIP & GRANT AID MH,SHEFFIELD CITIZENS ADVICE AND LAW CENTRE,,
2015-01-02,600.49,INCOME MANAGEMENT,PSC SYSTEMS,,
2015-01-02,292.00,KENNELLING,ROBERT ACTON PRODUCT DEVELOPMENTS/BAGO,,
2015-01-02,350.00,OTHER REPAIRS & FEES,AMBER VALLEY WATER SERVICES,,
2015-01-02,1233.86,MEDICO LEGAL CENTRE,PULSE HEALTHCARE LIMITED,,
2015-01-02,346.00,AREA NORTH,DIO-MET FABRICATIONS LTD,,
2015-01-02,1001.22,MEDICO LEGAL CENTRE,PULSE HEALTHCARE LIMITED,,
2015-01-02,1289.96,BRINDLEY CARS,SHEFFIELD COMMUNITY TRANSPORT (WORKSHOP),,
2015-01-02,324.78,OTHER REPAIRS & FEES,MICRO ALARMS LTD,,
2015-01-02,1486.03,BRINDLEY CARS,SHEFFIELD COMMUNITY TRANSPORT (WORKSHOP),,
2015-01-02,423.62,ALDINE HOUSE,MITIE TFM LTD,,
2015-01-02,271.08,STANIFORTH ROAD WORKSHOPS,BERENDSEN UK LTD,,
2015-01-02,350.00,SHEFFIELD FIRST PARTNERSHIP,ELECTRIC WORKS,,
2015-01-02,4358.02,STANIFORTH ROAD WORKSHOPS,ATS EUROMASTER LTD,,
2015-01-02,4201.20,SEN TAXIS,DIAL A CAB,,
2015-01-02,449.53,STANIFORTH ROAD WORKSHOPS,RODDISONS RECOVERY,,
2015-01-02,902.84,STANIFORTH ROAD WORKSHOPS,GPG 2000 LTD,,
2015-01-02,584.50,STANIFORTH ROAD WORKSHOPS,GPG 2000 LTD,,
2015-01-02,370.00,STANIFORTH ROAD WORKSHOPS,GPG 2000 LTD,,
2015-01-02,261.00,PURCHASING LEARNING DISABILITI,REDACTED PERSONAL DATA,,
2015-01-02,261.00,PURCHASING LEARNING DISABILITI,REDACTED PERSONAL DATA,,
2015-01-02,550.00,PURCHASING LEARNING DISABILITI,REDACTED PERSONAL DATA,,
2015-01-02,261.00,PURCHASING LEARNING DISABILITI,REDACTED PERSONAL DATA,,
2015-01-02,797.00,PURCHASING LEARNING DISABILITI,REDACTED PERSONAL DATA,,
2015-01-02,261.00,PURCHASING,REDACTED PERSONAL DATA,,
2015-01-02,261.00,PURCHASING LEARNING DISABILITI,REDACTED PERSONAL DATA,,
2015-01-02,261.00,PURCHASING LEARNING DISABILITI,REDACTED PERSONAL DATA,,
2015-01-02,265.00,PURCHASING,REDACTED PERSONAL DATA,,
2015-01-02,261.00,PURCHASING LEARNING DISABILITI,REDACTED PERSONAL DATA,,
2015-01-02,261.00,PURCHASING LEARNING DISABILITI,REDACTED PERSONAL DATA,,
2015-01-02,550.00,PURCHASING LEARNING DISABILITI,REDACTED PERSONAL DATA,,
2015-01-02,275.00,PURCHASING LEARNING DISABILITI,REDACTED PERSONAL DATA,,
2015-01-02,275.00,PURCHASING LEARNING DISABILITI,REDACTED PERSONAL DATA,,
2015-01-02,463.70,PURCHASING LEARNING DISABILITI,REDACTED PERSONAL DATA,,
2015-01-02,261.00,PURCHASING LEARNING DISABILITI,REDACTED PERSONAL DATA,,
2015-01-02,261.00,PURCHASING LEARNING DISABILITI,REDACTED PERSONAL DATA,,
2015-01-02,261.00,PURCHASING LEARNING DISABILITI,REDACTED PERSONAL DATA,,
2015-01-02,261.00,PURCHASING LEARNING DISABILITI,REDACTED PERSONAL DATA,,
2015-01-02,261.00,PURCHASING LEARNING DISABILITI,REDACTED PERSONAL DATA,,
2015-01-02,261.00,PURCHASING LEARNING DISABILITI,REDACTED PERSONAL DATA,,
2015-01-02,811.00,PURCHASING LEARNING DISABILITI,REDACTED PERSONAL DATA,,
2015-01-02,990.00,PURCHASING,REDACTED PERSONAL DATA,,
2015-01-02,2920.29,PURCHASING LEARNING DISABILITI,REDACTED PERSONAL DATA,,
2015-01-02,701.05,ADULT SOCIAL CARE PURCHASING,REDACTED PERSONAL DATA,,
2015-01-02,1206.87,CARERS SPECIAL GRANT,REDACTED PERSONAL DATA,,
2015-01-02,389.60,PDSI PURCHASING,REDACTED PERSONAL DATA,,
2015-01-02,1224.16,PURCHASING,THE ROWAN ORGANISATION MANAGED ACCOUNTS,,
2015-01-02,1870.33,PURCHASING,REDACTED PERSONAL DATA,,
2015-01-02,796.66,CARELEAVER SUPPORT,REDACTED PERSONAL DATA,,
2015-01-02,873.32,CARELEAVER SUPPORT,REDACTED PERSONAL DATA,,
2015-01-02,570.00,CARELEAVER SUPPORT,REDACTED PERSONAL DATA,,
2015-01-05,600.00,LDD PLACEMENTS AUG14-JUL15,INTERACT SHEFFIELD SALT,,
2015-01-05,410.22,ENGINEERING CENTRE,INTEREST COLLECTIONS LIMITED,,
2015-01-05,288.65,MCA SUPPORT TEAM,REDACTED PERSONAL DATA,,
2015-01-05,631.32,CLAIMS,UK INSURANCE LIMITED,,
2015-01-05,1070.64,CLAIMS,MINSTER LAW LTD,,
2015-01-05,300.00,CLAIMS,REDACTED PERSONAL DATA,,
2015-01-05,400.00,SHORT BREAKS FUNDING FOR DISAB,REDACTED PERSONAL DATA,,
2015-01-05,400.00,SHORT BREAKS FUNDING FOR DISAB,REDACTED PERSONAL DATA,,
2015-01-05,400.00,SHORT BREAKS FUNDING FOR DISAB,REDACTED PERSONAL DATA,,
2015-01-05,400.00,SHORT BREAKS FUNDING FOR DISAB,REDACTED PERSONAL DATA,,
