Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2020-09-04,20038163.46,TRANSPORT TRADING LTD,RAIL SETTLEMENT PLAN,,
2020-09-18,17998453.88,RAIL FOR LONDON LIMITED,MTR CORPORATION (CROSSRAIL) LTD,,
2020-09-04,14968826.23,LONDON BUS SERVICES LTD,METROLINE TRAVEL LTD,,
2020-09-16,14360714.88,RAIL FOR LONDON LIMITED,ARRIVA RAIL LONDON,,
2020-09-04,14318970.66,LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,,
2020-09-04,11727958.19,LONDON BUS SERVICES LTD,LONDON GENERAL TRANSPORT SERVICES,,
2020-09-04,10476834.79,LONDON BUS SERVICES LTD,LONDON CENTRAL BUS COMPANY LTD,,
2020-09-04,9447405.05,LONDON BUS SERVICES LTD,LONDON UNITED BUSWAYS,,
2020-09-04,9031837.96,LONDON BUS SERVICES LTD,EAST LONDON BUS & COACH COMPANY LTD,,
2020-09-09,8521134.00,SURFACE TRANSPORT CORP,LONDON BOROUGH OF CAMDEN,,
2020-09-18,7627249.54,RAIL FOR LONDON LIMITED,MORGAN SINDALL  PLC,,
2020-09-15,7434159.70,LONDON UNDERGROUND LTD,DRAGADOS S.A.,,
2020-09-02,7334034.62,SURFACE TRANSPORT CORP,METROPOLITAN POLICE,,
2020-09-02,7315227.93,SURFACE TRANSPORT CORP,METROPOLITAN POLICE,,
2020-09-14,7093325.61,DOCKLANDS LIGHT RAILWAY,KEOLIS AMEY DOCKLANDS LIMITED,,
2020-08-24,7034978.05,RAIL FOR LONDON LIMITED,MORGAN SINDALL  PLC,,
2020-09-04,6633610.26,LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,,
2020-09-04,6551977.63,LONDON BUS SERVICES LTD,ARRIVA LONDON SOUTH LTD,,
2020-09-08,6534152.92,TRANSPORT TRADING LTD,CUBIC TRANSPORTATION SYSTEMS LTD,,
2020-09-04,5787270.90,LONDON BUS SERVICES LTD,STAGECOACH,,
2020-09-16,5546475.05,LONDON UNDERGROUND LTD,FERROVIAL LAING O ROURKE,,
2020-08-26,4906233.76,LONDON UNDERGROUND LTD,DRAGADOS S.A.,,
2020-09-18,4794562.88,LONDON BUS SERVICES LTD,METROLINE TRAVEL LTD,,
2020-09-18,4675499.89,LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,,
2020-09-15,4592079.65,TFL CORPORATE,NETWORK RAIL,,
2020-09-04,4547116.97,LONDON BUS SERVICES LTD,METROLINE WEST LTD,,
2020-08-26,4372411.84,SURFACE TRANSPORT CORP,LONDON BOROUGH OF ENFIELD,,
2020-09-04,4264255.02,LONDON BUS SERVICES LTD,TOWER TRANSIT OPERATIONS LTD,,
2020-09-04,4105912.30,LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,,
2020-09-04,3968890.36,LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,,
2020-09-04,3876249.78,LONDON BUS SERVICES LTD,METROBUS LIMITED,,
2020-09-18,3834978.14,LONDON UNDERGROUND LTD,BRITISH TRANSPORT POLICE,,
2020-09-18,3830935.84,LONDON BUS SERVICES LTD,LONDON GENERAL TRANSPORT SERVICES,,
2020-09-09,3609270.17,SURFACE TRANSPORT CORP,LONDON BOROUGH OF CROYDON,,
2020-09-18,3441098.78,LONDON BUS SERVICES LTD,LONDON CENTRAL BUS COMPANY LTD,,
2020-08-28,3361697.66,TFL CORPORATE,MARSH SERVICES LTD,,
2020-09-04,3213469.64,LONDON BUS SERVICES LTD,METROLINE TRAVEL LTD,,
2020-09-04,3174988.84,LONDON BUS SERVICES LTD,LONDON GENERAL TRANSPORT SERVICES,,
2020-09-18,3086926.40,LONDON BUS SERVICES LTD,LONDON UNITED BUSWAYS,,
2020-09-09,2978199.00,SURFACE TRANSPORT CORP,LONDON BOROUGH OF HARINGEY,,
2020-09-09,2969878.74,SURFACE TRANSPORT CORP,LONDON BOROUGH OF HACKNEY,,
2020-09-18,2968360.95,LONDON BUS SERVICES LTD,EAST LONDON BUS & COACH COMPANY LTD,,
2020-09-04,2918934.14,LONDON BUS SERVICES LTD,BLUE TRIANGLE BUSES LTD,,
2020-09-17,2668687.00,LONDON UNDERGROUND LTD,GBM SERVICES LTD,,
2020-09-08,2554617.72,SURFACE TRANSPORT CORP,LONDON BOROUGH OF REDBRIDGE,,
2020-09-09,2394239.24,LONDON UNDERGROUND LTD,THALES TRANSPORT & SECURITY LIMITED,,
2020-09-04,2349781.64,LONDON BUS SERVICES LTD,LONDON SOVEREIGN LTD,,
2020-09-09,2320172.98,SURFACE TRANSPORT CORP,LONDON BOROUGH OF HILLINGDON,,
2020-09-18,2141779.97,LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,,
2020-09-18,2132717.24,LONDON BUS SERVICES LTD,ARRIVA LONDON SOUTH LTD,,
2020-09-04,1930656.91,LONDON BUS SERVICES LTD,CT PLUS LIMITED,,
2020-09-17,1926248.53,LONDON UNDERGROUND LTD,GBM SERVICES LTD,,
2020-08-26,1920974.06,LONDON UNDERGROUND LTD,GBM SERVICES LTD,,
2020-09-18,1904037.78,LONDON BUS SERVICES LTD,STAGECOACH,,
2020-09-16,1785701.48,SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES PLC,,
2020-09-04,1762228.14,LONDON BUS SERVICES LTD,LONDON UNITED BUSWAYS,,
2020-09-09,1710200.00,SURFACE TRANSPORT CORP,LONDON BOROUGH OF BRENT,,
2020-09-04,1663978.60,LONDON BUS SERVICES LTD,STAGECOACH,,
2020-09-02,1582459.93,SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,,
2020-08-26,1526012.06,SURFACE TRANSPORT CORP,MORGAN SINDALL  PLC,,
2020-09-16,1496528.71,LONDON UNDERGROUND LTD,BRITISH TRANSPORT POLICE,,
2020-09-18,1485711.59,LONDON BUS SERVICES LTD,METROLINE WEST LTD,,
2020-09-18,1398216.51,LONDON BUS SERVICES LTD,TOWER TRANSIT OPERATIONS LTD,,
2020-09-09,1356993.00,DOCKLANDS LIGHT RAILWAY,CGL RAIL,,
2020-09-09,1353528.41,SURFACE TRANSPORT CORP,ROYAL BOROUGH KENSINGTON & CHELSEA,,
2020-09-14,1314430.67,LONDON UNDERGROUND LTD,BALFOUR BEATTY RAIL LTD,,
2020-09-18,1294351.27,LONDON BUS SERVICES LTD,METROBUS LIMITED,,
2020-09-02,1290205.50,RAIL FOR LONDON LIMITED,TRAM OPERATIONS LIMITED,,
2020-09-02,1282316.20,SURFACE TRANSPORT CORP,AECOM LTD,,
2020-09-18,1281942.45,LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,,
2020-09-08,1248788.35,TRANSPORT TRADING LTD,CUBIC TRANSPORTATION SYSTEMS LTD,,
2020-08-26,1247981.00,TFL CORPORATE,CAPITA BUSINESS SERVICES LTD,,
2020-09-09,1187400.25,SURFACE TRANSPORT CORP,LONDON BOROUGH OF HACKNEY,,
2020-09-08,1124542.09,LUL NOMINEE SSL LIMITED,MORGAN SINDALL  PLC,,
2020-09-02,1028281.32,SURFACE TRANSPORT CORP,ENTERPRISEMOUCHEL LTD,,
2020-09-11,1018442.87,LONDON UNDERGROUND LTD,LANES GROUP PLC,,
2020-09-02,1014596.24,SURFACE TRANSPORT CORP,RINGWAY JACOBS LIMITED,,
2020-09-04,1000182.27,LONDON BUS SERVICES LTD,HR RICHMOND LTD T/A EPSOM BUSES,,
2020-08-24,972677.77,LONDON UNDERGROUND LTD,ALSTOM NL SERVICE PROVISION LTD,,
2020-09-18,963108.45,LONDON BUS SERVICES LTD,BLUE TRIANGLE BUSES LTD,,
2020-09-02,955390.13,TRANSPORT TRADING LTD,RAIL SETTLEMENT PLAN,,
2020-09-04,948638.88,LONDON BUS SERVICES LTD,DOCKLANDS MINIBUS LITD,,
2020-09-09,943224.69,SURFACE TRANSPORT CORP,LONDON BOROUGH OF TOWER HAMLETS,,
2020-09-18,859651.95,LONDON BUS SERVICES LTD,LONDON SOVEREIGN LTD,,
2020-09-09,819804.00,SURFACE TRANSPORT CORP,LONDON BOROUGH OF HARROW,,
2020-08-26,819727.71,SURFACE TRANSPORT CORP,LONDON BOROUGH OF HAMM& FULHAM,,
2020-09-08,811248.60,CYCLE HIRE SCHEME,SERCO LTD,,
2020-09-02,783950.26,SURFACE TRANSPORT CORP,AECOM LTD,,
2020-09-09,775760.00,LONDON UNDERGROUND LTD,THALES TRANSPORT & SECURITY LIMITED,,
2020-09-16,763125.00,SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES PLC,,
2020-09-04,748774.03,LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,,
2020-09-16,720462.29,LONDON UNDERGROUND LTD,INTERSERVE,,
2020-09-08,702143.54,LUL NOMINEE SSL LIMITED,NETWORK RAIL,,
2020-09-01,697448.93,LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES LTD,,
2020-09-18,688456.04,RAIL FOR LONDON LIMITED,CLESHAR CONTRACT SERVICES LTD,,
2020-09-09,682436.47,TFL CORPORATE,CAPITA BUSINESS SERVICES LTD,,
2020-09-14,669935.21,LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,,
2020-09-09,667212.91,RAIL FOR LONDON LIMITED,MOTT MACDONALD LIMITED,,
2020-08-24,647901.32,DOCKLANDS LIGHT RAILWAY,EDF ENERGY,,
2020-08-26,645217.00,SURFACE TRANSPORT CORP,SIEMENS,,
2020-09-08,643816.00,SURFACE TRANSPORT CORP,SIEMENS,,
2020-09-18,629585.69,LONDON BUS SERVICES LTD,CT PLUS LIMITED,,
2020-08-24,627353.58,LONDON UNDERGROUND LTD,SKANSKA CONTRUCTIONS UK LTD,,
2020-09-17,625731.42,LONDON UNDERGROUND LTD,SKANSKA CONTRUCTIONS UK LTD,,
