Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2020-08-12,161291.59,TRANSPORT TRADING LTD,Crossrail Ltd,,
2020-08-19,11502.00,RAIL FOR LONDON LIMITED,Crossrail Ltd,,
2020-08-19,8521.00,RAIL FOR LONDON LIMITED,Crossrail Ltd,,
2020-08-19,6377.25,TFL CORPORATE,Crossrail Ltd,,
2020-08-19,5668.03,TFL CORPORATE,Crossrail Ltd,,
2020-08-18,6410.04,DIAL A RIDE,David Cairns,,
2020-08-19,16117752.19,RAIL FOR LONDON LIMITED,MTR Corporation (Crossrail) Ltd,,
2020-08-19,15468558.72,RAIL FOR LONDON LIMITED,Arriva Rail London,,
2020-08-07,14725643.54,LONDON BUS SERVICES LTD,Metroline Travel Limited,,
2020-08-05,14706128.01,TRANSPORT TRADING LTD,Rail Settlement Plan,,
2020-08-07,14284991.51,LONDON BUS SERVICES LTD,Arriva London North Ltd,,
2020-08-07,11788396.53,LONDON BUS SERVICES LTD,London General Transport Serv,,
2020-08-07,10467624.41,LONDON BUS SERVICES LTD,London Central Bus Company Ltd,,
2020-08-19,9878056.29,LONDON UNDERGROUND LTD,Ferrovial Laing O Rourke JV,,
2020-08-07,9439978.00,LONDON BUS SERVICES LTD,London United Busways Limited,,
2020-08-07,8979354.30,LONDON BUS SERVICES LTD,East London Bus & Coach Company Ltd,,
2020-08-07,6622381.33,LONDON BUS SERVICES LTD,Abellio London Ltd,,
2020-08-07,6478610.28,LONDON BUS SERVICES LTD,Arriva London South Limited,,
2020-08-05,5921509.09,TRANSPORT TRADING LTD,CUBIC TRANSPORTATION SYSTEMS LTD,,
2020-08-07,5784498.70,LONDON BUS SERVICES LTD,STAGECOACH SERVICESLTD,,
2020-08-17,5136392.15,LUL NOMINEE SSL LIMITED,THALES GROUND TRANSP SYSTEMS UK LTD,,
2020-08-21,4857990.90,LONDON BUS SERVICES LTD,Metroline Travel Limited,,
2020-08-21,4681609.51,LONDON BUS SERVICES LTD,Arriva London North Ltd,,
2020-08-17,4592079.65,TFL CORPORATE,NETWORK RAIL INFRASTRUCTURE,,
2020-08-07,4510498.65,LONDON BUS SERVICES LTD,Metroline West Limited,,
2020-08-07,4251144.81,LONDON BUS SERVICES LTD,Tower Transit Operations Ltd,,
2020-08-07,3996020.44,LONDON BUS SERVICES LTD,Metrobus Limited,,
2020-08-07,3928657.41,LONDON BUS SERVICES LTD,ABELLIO LONDON LIMITED,,
2020-08-17,3840000.00,LONDON UNDERGROUND LTD,Dept of Communities and Local Gover,,
2020-08-21,3838305.73,LONDON BUS SERVICES LTD,London General Transport Serv,,
2020-08-19,3834978.14,LONDON UNDERGROUND LTD,BRITISH TRANSPORT POLICE,,
2020-07-29,3465000.00,DOCKLANDS LIGHT RAILWAY,Docklands Light Railway Pension Sch,,
2020-08-21,3457263.35,LONDON BUS SERVICES LTD,London Central Bus Company Ltd,,
2020-08-19,3381549.87,LONDON UNDERGROUND LTD,ALSTOM NL SERV PROV (USE 10002477),,
2020-08-19,3292213.37,TFL CORPORATE,Computacenter Plc,,
2020-08-21,3104152.36,LONDON BUS SERVICES LTD,London United Busways Limited,,
2020-08-21,2947482.33,LONDON BUS SERVICES LTD,East London Bus & Coach Company Ltd,,
2020-08-07,2928448.67,LONDON BUS SERVICES LTD,Blue Triangle Buses Ltd,,
2020-08-19,2656474.97,LONDON UNDERGROUND LTD,GBM Services Limited,,
2020-08-07,2636315.36,LONDON BUS SERVICES LTD,London Sovereign LTD,,
2020-08-17,2536882.79,LONDON UNDERGROUND LTD,THALES TRANSPORT & SECURITY LIMITED,,
2020-07-31,2473432.00,SURFACE TRANSPORT CORP,Ealing Council,,
2020-08-19,2336417.45,LONDON UNDERGROUND LTD,ALSTOM NL SERV PROV (USE 10002477),,
2020-08-21,2158114.85,LONDON BUS SERVICES LTD,Abellio London Ltd,,
2020-08-21,2136038.28,LONDON BUS SERVICES LTD,Arriva London South Limited,,
