Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2015-12-01,265.38,Housing Services,HOUSING BENEFIT,,
2015-12-01,299.98,Housing Services,HOUSING BENEFIT,,
2015-12-01,299.98,Housing Services,HOUSING BENEFIT,,
2015-12-01,283.82,Housing Services,HOUSING BENEFIT,,
2015-12-01,305.34,Housing Services,HOUSING BENEFIT,,
2015-12-01,299.18,Housing Services,HOUSING BENEFIT,,
2015-12-01,299.18,Housing Services,HOUSING BENEFIT,,
2015-12-01,252.18,Housing Services,HOUSING BENEFIT,,
2015-12-01,299.18,Housing Services,HOUSING BENEFIT,,
2015-12-01,252.32,Housing Services,HOUSING BENEFIT,,
2015-12-01,267.70,Housing Services,HOUSING BENEFIT,,
2015-12-01,262.24,Housing Services,HOUSING BENEFIT,,
2015-12-01,253.84,Housing Services,HOUSING BENEFIT,,
2015-12-01,298.24,Housing Services,HOUSING BENEFIT,,
2015-12-01,297.84,Housing Services,HOUSING BENEFIT,,
2015-12-01,267.44,Housing Services,HOUSING BENEFIT,,
2015-12-01,299.98,Housing Services,HOUSING BENEFIT,,
2015-12-01,274.62,Housing Services,HOUSING BENEFIT,,
2015-12-01,253.14,Housing Services,HOUSING BENEFIT,,
2015-12-01,401.42,Housing Services,HOUSING BENEFIT,,
2015-12-01,283.74,Housing Services,HOUSING BENEFIT,,
2015-12-01,287.06,Housing Services,HOUSING BENEFIT,,
2015-12-01,411.09,Housing Services,HOUSING BENEFIT,,
2015-12-01,258.65,Housing Services,HOUSING BENEFIT,,
2015-12-01,7113.33,Housing Services,HOUSING BENEFIT,,
2015-12-01,2138.02,Housing Services,HOUSING BENEFIT,,
2015-12-01,1208.83,Housing Services,HOUSING BENEFIT,,
2015-12-01,3177.85,Housing Services,HOUSING BENEFIT,,
2015-12-01,267.44,Housing Services,HOUSING BENEFIT,,
2015-12-01,331.68,Housing Services,HOUSING BENEFIT,,
2015-12-01,292.52,Housing Services,HOUSING BENEFIT,,
2015-12-01,278.46,Housing Services,HOUSING BENEFIT,,
2015-12-01,267.44,Housing Services,HOUSING BENEFIT,,
2015-12-01,285.16,Housing Services,HOUSING BENEFIT,,
2015-12-01,265.38,Housing Services,HOUSING BENEFIT,,
2015-12-01,342.34,Housing Services,HOUSING BENEFIT,,
2015-12-01,259.28,Housing Services,HOUSING BENEFIT,,
2015-12-01,392.30,Housing Services,HOUSING BENEFIT,,
2015-12-01,274.62,Housing Services,HOUSING BENEFIT,,
2015-12-01,348.64,Housing Services,HOUSING BENEFIT,,
2015-12-01,267.44,Housing Services,HOUSING BENEFIT,,
2015-12-01,276.98,Housing Services,HOUSING BENEFIT,,
2015-12-01,263.08,Housing Services,HOUSING BENEFIT,,
2015-12-01,299.98,Housing Services,HOUSING BENEFIT,,
2015-12-01,263.00,Housing Services,HOUSING BENEFIT,,
2015-12-01,287.42,Housing Services,HOUSING BENEFIT,,
2015-12-01,488.68,Housing Services,HOUSING BENEFIT,,
2015-12-01,255.58,Housing Services,HOUSING BENEFIT,,
2015-12-01,294.32,Housing Services,HOUSING BENEFIT,,
2015-12-01,1350.42,Housing Services,HOUSING BENEFIT,,
2015-12-01,294.32,Housing Services,HOUSING BENEFIT,,
2015-12-01,285.08,Housing Services,HOUSING BENEFIT,,
2015-12-01,267.44,Housing Services,HOUSING BENEFIT,,
2015-12-01,299.18,Housing Services,HOUSING BENEFIT,,
2015-12-01,252.32,Housing Services,HOUSING BENEFIT,,
2015-12-01,270.18,Housing Services,HOUSING BENEFIT,,
2015-12-01,250.52,Housing Services,HOUSING BENEFIT,,
2015-12-01,490.62,Housing Services,HOUSING BENEFIT,,
2015-12-01,270.18,Housing Services,HOUSING BENEFIT,,
2015-12-01,257.78,Housing Services,HOUSING BENEFIT,,
2015-12-01,299.98,Housing Services,HOUSING BENEFIT,,
2015-12-01,329.30,Housing Services,HOUSING BENEFIT,,
2015-12-01,267.44,Housing Services,HOUSING BENEFIT,,
2015-12-01,282.60,Housing Services,HOUSING BENEFIT,,
2015-12-01,498.58,Housing Services,HOUSING BENEFIT,,
2015-12-01,276.92,Housing Services,HOUSING BENEFIT,,
2015-12-01,265.38,Housing Services,HOUSING BENEFIT,,
2015-12-01,267.44,Housing Services,HOUSING BENEFIT,,
2015-12-01,274.62,Housing Services,HOUSING BENEFIT,,
2015-12-01,791.18,Housing Services,HOUSING BENEFIT,,
2015-12-01,328.04,Housing Services,HOUSING BENEFIT,,
2015-12-01,300.00,Housing Services,HOUSING BENEFIT,,
2015-12-01,267.44,Housing Services,HOUSING BENEFIT,,
2015-12-01,267.44,Housing Services,HOUSING BENEFIT,,
2015-12-01,359.86,Housing Services,HOUSING BENEFIT,,
2015-12-01,253.84,Housing Services,HOUSING BENEFIT,,
2015-12-01,412.56,Housing Services,HOUSING BENEFIT,,
2015-12-01,299.18,Housing Services,HOUSING BENEFIT,,
2015-12-01,290.86,Housing Services,HOUSING BENEFIT,,
2015-12-01,267.44,Housing Services,HOUSING BENEFIT,,
2015-12-01,437.16,Housing Services,HOUSING BENEFIT,,
2015-12-01,299.52,Housing Services,HOUSING BENEFIT,,
2015-12-01,299.18,Housing Services,HOUSING BENEFIT,,
2015-12-01,253.84,Housing Services,HOUSING BENEFIT,,
2015-12-01,299.98,Housing Services,HOUSING BENEFIT,,
2015-12-01,500.50,Housing Services,HOUSING BENEFIT,,
2015-12-01,359.86,Housing Services,HOUSING BENEFIT,,
2015-12-01,367.58,Housing Services,HOUSING BENEFIT,,
2015-12-01,345.00,Housing Services,HOUSING BENEFIT,,
2015-12-01,299.98,Housing Services,HOUSING BENEFIT,,
2015-12-01,299.18,Housing Services,HOUSING BENEFIT,,
2015-12-01,267.44,Housing Services,HOUSING BENEFIT,,
2015-12-01,267.44,Housing Services,HOUSING BENEFIT,,
2015-12-01,267.44,Housing Services,HOUSING BENEFIT,,
2015-12-01,395.56,Housing Services,HOUSING BENEFIT,,
2015-12-02,325.94,Housing Services,HOUSING BENEFIT,,
2015-12-02,700.00,Children's & Education Services,BLACKFELL PRIMARY SCHOOL,,
2015-12-02,2563.84,Adult Social Care,Redacted Personal Data,,
2015-12-02,900.00,Capital,JONES LANG LASALLE,,
2015-12-02,550.00,Central Services,MR CHRIS MCKEE,,
2015-12-02,700.00,Children's & Education Services,KENTON BAR PRIMARY,,
2015-12-02,700.00,Children's & Education Services,OAKLANDS INFANT SCHOOL,,
2015-12-02,700.00,Children's & Education Services,KELVIN GROVE PRIMARY SCHOOL,,
2015-12-02,700.00,Children's & Education Services,ESLINGTON PRIMARY SCHOOL,,
2015-12-02,1400.00,Children's & Education Services,BENTON PARK PRIMARY SCHOOL,,
2015-12-02,2.85,Unallocated,BUS & TRUCK PARTS (NE) LTD,,
2015-12-02,3.62,Unallocated,BUS & TRUCK PARTS (NE) LTD,,
2015-12-02,235.00,Unallocated,BUS & TRUCK PARTS (NE) LTD,,
2015-12-02,8881.00,Children's & Education Services,FOUNDATION FUTURES CIC,,
2015-12-02,495.00,Capital,IPRT TRANSPORT PLANNING LTD,,
2015-12-02,25220.75,Capital,LITTLE ELECTRICAL ENGINEERS,,
2015-12-02,2958.01,Capital,LITTLE ELECTRICAL ENGINEERS,,
2015-12-02,10166.34,Capital,LITTLE ELECTRICAL ENGINEERS,,
2015-12-02,21017.29,Capital,LITTLE ELECTRICAL ENGINEERS,,
2015-12-02,25220.75,Capital,LITTLE ELECTRICAL ENGINEERS,,
2015-12-02,680.00,Children's & Education Services,FOSTER CARES LTD,,
2015-12-02,360.78,Adult Social Care,ARK HOME HEALTHCARE,,
2015-12-02,378.00,Adult Social Care,ARK HOME HEALTHCARE,,
2015-12-02,392.00,Adult Social Care,ARK HOME HEALTHCARE,,
2015-12-02,406.00,Adult Social Care,ARK HOME HEALTHCARE,,
2015-12-02,419.72,Adult Social Care,ARK HOME HEALTHCARE,,
2015-12-02,448.00,Adult Social Care,ARK HOME HEALTHCARE,,
2015-12-02,483.00,Adult Social Care,ARK HOME HEALTHCARE,,
2015-12-02,490.00,Adult Social Care,ARK HOME HEALTHCARE,,
2015-12-02,542.50,Adult Social Care,ARK HOME HEALTHCARE,,
2015-12-02,567.00,Adult Social Care,ARK HOME HEALTHCARE,,
2015-12-02,588.00,Adult Social Care,ARK HOME HEALTHCARE,,
2015-12-02,623.00,Adult Social Care,ARK HOME HEALTHCARE,,
2015-12-02,784.00,Adult Social Care,ARK HOME HEALTHCARE,,
2015-12-02,791.00,Adult Social Care,ARK HOME HEALTHCARE,,
2015-12-02,993.72,Adult Social Care,ARK HOME HEALTHCARE,,
2015-12-02,1008.00,Adult Social Care,ARK HOME HEALTHCARE,,
2015-12-02,1062.18,Adult Social Care,ARK HOME HEALTHCARE,,
2015-12-02,1267.00,Adult Social Care,ARK HOME HEALTHCARE,,
2015-12-02,1512.00,Adult Social Care,ARK HOME HEALTHCARE,,
2015-12-02,1895.32,Adult Social Care,ARK HOME HEALTHCARE,,
2015-12-02,1974.00,Adult Social Care,ARK HOME HEALTHCARE,,
2015-12-02,3136.00,Adult Social Care,ARK HOME HEALTHCARE,,
2015-12-02,2100.00,Children's & Education Services,WALKER TECHNOLOGY COLLEGE,,
2015-12-02,700.00,Children's & Education Services,BIDDICK ACADEMY,,
2015-12-02,700.00,Children's & Education Services,TWEEDMOUTH WEST FIRST SCHOOL,,
2015-12-02,700.00,Children's & Education Services,TWEEDMOUTH COMMUNITY MIDDLE SCHOOL,,
2015-12-02,70000.00,General Fund,ZURICH INSURANCE PLC,,
2015-12-02,4500.00,Children's & Education Services,SCS COUNSELLING & THERAPY SERVICES,,
2015-12-02,952.00,Central Services,BEC DISPLAY,,
2015-12-02,480.00,Planning Services,BALFOUR BEATTY WORKPLACE LIMITED,,
2015-12-02,9.95,Environmental & Regulatory Services,TOTAL ID LTD,,
2015-12-02,245.00,Environmental & Regulatory Services,TOTAL ID LTD,,
2015-12-02,11000.00,Children's & Education Services,ARC ADOPTION NORTH EAST LIMITED,,
2015-12-02,342.00,Central Services,BEVAN BRITTAN,,
2015-12-02,609.00,Cultural & Related Services,Redacted Personal Data,,
2015-12-02,458.56,Environmental & Regulatory Services,SYNTEC MANUFACTURING LTD,,
2015-12-02,13559.35,Adult Social Care,KNIGHT FRANK LLP,,
2015-12-02,700.00,Children's & Education Services,ST JOSEPHS RC PRIMARY SCHOOL (HEBBURN),,
2015-12-02,417.40,Central Services,TMP (UK) LTD,,
2015-12-02,613.60,Central Services,TMP (UK) LTD,,
2015-12-02,662.65,Central Services,TMP (UK) LTD,,
2015-12-02,23484.00,Cultural & Related Services,ISS FACILITY SERVICES - LANDSCAPING,,
2015-12-02,9.80,Cultural & Related Services,ASKEWS & HOLTS LIBRARY SERVICE LTD,,
2015-12-02,247.02,Cultural & Related Services,ASKEWS & HOLTS LIBRARY SERVICE LTD,,
2015-12-02,1197.55,Capital,SOUTHERN ELECTRIC CONTRACTING LIMITED,,
2015-12-02,3230.78,Capital,SOUTHERN ELECTRIC CONTRACTING LIMITED,,
2015-12-02,1467.00,Children's & Education Services,P S CATERING,,
2015-12-02,700.00,Children's & Education Services,SACRED HEART CATHOLIC HIGH SCHOOL,,
2015-12-02,6775.67,Adult Social Care,NORTH TYNESIDE CARERS CENTRE,,
2015-12-02,22991.42,Adult Social Care,AGE UK NORTH TYNESIDE,,
2015-12-02,33831.39,Adult Social Care,AGE UK NORTH TYNESIDE,,
2015-12-02,245.00,Environmental & Regulatory Services,NEWCASTLE DOG & CAT SHELTER,,
2015-12-02,77.69,Environmental & Regulatory Services,NEWCASTLE DOG & CAT SHELTER,,
2015-12-02,845.74,Environmental & Regulatory Services,NEWCASTLE DOG & CAT SHELTER,,
2015-12-02,260.91,Cultural & Related Services,CRYOSERVICE LIMITED,,
2015-12-02,16.95,Cultural & Related Services,OVERTON UK LTD,,
2015-12-02,207.00,Cultural & Related Services,OVERTON UK LTD,,
2015-12-02,320.00,Children's & Education Services,GATESHEAD COUNCIL,,
2015-12-02,3456.00,Highways & Transport Services,NORTH EAST RADIO COMMS LTD,,
2015-12-02,299.00,Cultural & Related Services,SWIFT FIRE & SECURITY,,
2015-12-02,13553.15,Capital,KIER NORTH TYNESIDE LIMITED,,
2015-12-02,1488.50,Holding A/C,DWF LLP,,
2015-12-02,1488.50,Holding A/C,DWF LLP,,
2015-12-02,400.00,Children's & Education Services,THE TRUSTEES OF THE DIOCESE OF HEXHAM & NEWCASTLE,,
2015-12-02,3200.00,Planning Services,CITY OF SUNDERLAND COLLEGE,,
2015-12-02,15192.67,Adult Social Care,HOUSING 21,,
2015-12-02,15192.67,Adult Social Care,HOUSING 21,,
2015-12-02,2440.00,Environmental & Regulatory Services,ASHDOWN SUPPLIES,,
2015-12-02,13.40,Cultural & Related Services,G B SPORT & LEISURE,,
2015-12-02,15.70,Cultural & Related Services,G B SPORT & LEISURE,,
2015-12-02,52.50,Cultural & Related Services,G B SPORT & LEISURE,,
2015-12-02,70.00,Cultural & Related Services,G B SPORT & LEISURE,,
