Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2010-10-12,43153.88,"Adults, Health and Social Care-Social Services",2010:08D  Dementia,,
2010-10-12,1948.8,"Adults, Health and Social Care-Social Services",2010:08DSLDual Sensory Loss,,
2010-10-12,158822.98,"Adults, Health and Social Care-Social Services",2010:08FTIFrailty And/Or Temporary Illness,,
2010-10-12,1623.16,"Adults, Health and Social Care-Social Services",2010:08HI Hearing Impairment,,
2010-10-12,59745.32,"Adults, Health and Social Care-Social Services",2010:08LD Learning Disabilities,,
2010-10-12,7029.52,"Adults, Health and Social Care-Social Services",2010:08MH Mental Health (Except Dementia),,
2010-10-12,12028.8,"Adults, Health and Social Care-Social Services",2010:08OV Other Vulnerable People,,
2010-10-12,218101.13,"Adults, Health and Social Care-Social Services",2010:08PD Physically Disabled,,
2010-10-12,13595.08,"Adults, Health and Social Care-Social Services",2010:08VI Visual Impairment,,
2010-10-25,35.06,Safer and Stronger-Museums & Arts,3D Displays Ltd,,
2010-10-25,49.34,Safer and Stronger-Museums & Arts,3D Displays Ltd,,
2010-10-25,16.79,Safer and Stronger-Museums & Arts,3D Displays Ltd,,
2010-10-25,8.22,Safer and Stronger-Museums & Arts,3D Displays Ltd,,
2010-10-25,21.52,Safer and Stronger-Museums & Arts,3D Displays Ltd,,
2010-10-25,16.5,Safer and Stronger-Museums & Arts,3D Displays Ltd,,
2010-10-25,4.04,Safer and Stronger-Museums & Arts,3D Displays Ltd,,
2010-10-25,159.66,Safer and Stronger-Museums & Arts,3D Displays Ltd,,
2010-10-25,21.28,Safer and Stronger-Museums & Arts,3D Displays Ltd,,
2010-10-25,6.26,Safer and Stronger-Museums & Arts,3D Displays Ltd,,
2010-10-25,30.04,Safer and Stronger-Museums & Arts,3D Displays Ltd,,
2010-10-25,32.16,Safer and Stronger-Museums & Arts,3D Displays Ltd,,
2010-10-25,27.06,Safer and Stronger-Museums & Arts,3D Displays Ltd,,
2010-10-25,22.64,Safer and Stronger-Museums & Arts,3D Displays Ltd,,
2010-10-25,5.07,Safer and Stronger-Museums & Arts,3D Displays Ltd,,
2010-10-25,10.9,Safer and Stronger-Museums & Arts,3D Displays Ltd,,
2010-10-25,12.14,Safer and Stronger-Museums & Arts,3D Displays Ltd,,
2010-10-25,10.8,Safer and Stronger-Museums & Arts,3D Displays Ltd,,
2010-10-25,30.24,Safer and Stronger-Museums & Arts,3D Displays Ltd,,
2010-10-07,1591.03,Deputy Chief Executive-School & Welfare Catering DSO - South,A & M,,
2010-10-21,1520.32,Deputy Chief Executive-School & Welfare Catering DSO - South,A & M,,
2010-10-28,1654.36,Deputy Chief Executive-School & Welfare Catering DSO - South,A & M,,
2010-10-28,1697.76,Deputy Chief Executive-School & Welfare Catering DSO - South,A & M,,
2010-10-11,642.87,Safer and Stronger-Sport & Countryside,A Ashworth & Son Landscapes Ltd,,
2010-10-11,1561.46,Children and Young People-Education - Capital,A Ashworth & Son Landscapes Ltd,,
2010-10-11,3469,Safer and Stronger-Libraries Info & Tourism,A Ashworth & Son Landscapes Ltd,,
2010-10-25,898,Children and Young People-Schools and Children's Services - Non-School,A Ashworth & Son Landscapes Ltd,,
2010-10-07,14286.38,Economy and Environment-Highways and Engineering,A E Yates Ltd,,
2010-10-14,19500,Children and Young People-Schools and Children's Services - Non-School,A J Rowe,,
2010-10-18,1702.12,Children and Young People-Childrens Care Services,A M Shea Upholstery & Furnishings,,
2010-10-14,721,"Adults, Health and Social Care-Social Services",A S M Accessories Ltd,,
2010-10-25,550,"Adults, Health and Social Care-Social Services",Aamer Wasim Hussain,,
2010-10-20,55483,Children and Young People-Education,Abbey Park J&I,,
2010-10-26,3074.87,"Adults, Health and Social Care-Social Services",Abbey Place,,
2010-10-26,13611.52,"Adults, Health and Social Care-Social Services",Abbey Place,,
2010-10-04,3299,Children and Young People-Schools and Children's Services - Non-School,Acorn Centre (Todmorden) Ltd,,
2010-10-25,2668,Children and Young People-Children and Young People's Serv - Central Depts.,Acorn Centre (Todmorden) Ltd,,
2010-10-04,2243,Children and Young People-Childrens Care Services,Action for Children,,
2010-10-04,1991,Children and Young People-Childrens Care Services,Action for Children,,
2010-10-04,5574.8,Children and Young People-Childrens Care Services,Action for Children,,
2010-10-04,553.29,Children and Young People-Childrens Care Services,Action for Children,,
2010-10-04,773.57,Children and Young People-Childrens Care Services,Action for Children,,
2010-10-07,900,Children and Young People-Childrens Care Services,Action for Children,,
2010-10-07,15.71,Children and Young People-Childrens Care Services,Action for Children,,
2010-10-07,181.96,Children and Young People-Childrens Care Services,Action for Children,,
2010-10-07,107.14,Children and Young People-Childrens Care Services,Action for Children,,
2010-10-07,526.79,Children and Young People-Childrens Care Services,Action for Children,,
2010-10-07,181.96,Children and Young People-Childrens Care Services,Action for Children,,
2010-10-07,30,Children and Young People-Childrens Care Services,Action for Children,,
2010-10-07,1382.86,Children and Young People-Childrens Care Services,Action for Children,,
2010-10-07,237.08,Children and Young People-Childrens Care Services,Action for Children,,
2010-10-07,71.43,Children and Young People-Childrens Care Services,Action for Children,,
2010-10-07,181.96,Children and Young People-Childrens Care Services,Action for Children,,
2010-10-07,35.71,Children and Young People-Childrens Care Services,Action for Children,,
2010-10-07,100,Children and Young People-Childrens Care Services,Action for Children,,
2010-10-07,267.58,Children and Young People-Childrens Care Services,Action for Children,,
2010-10-07,3.2,Children and Young People-Childrens Care Services,Action for Children,,
2010-10-07,181.96,Children and Young People-Childrens Care Services,Action for Children,,
2010-10-07,107.14,Children and Young People-Childrens Care Services,Action for Children,,
2010-10-07,35.71,Children and Young People-Childrens Care Services,Action for Children,,
2010-10-07,200,Children and Young People-Childrens Care Services,Action for Children,,
2010-10-07,720,Children and Young People-Childrens Care Services,Action for Children,,
2010-10-07,786.29,Children and Young People-Childrens Care Services,Action for Children,,
2010-10-07,475,Children and Young People-Childrens Care Services,Action for Children,,
2010-10-07,1120,Children and Young People-Childrens Care Services,Action for Children,,
2010-10-07,422,Children and Young People-Childrens Care Services,Action for Children,,
2010-10-07,181.96,Children and Young People-Childrens Care Services,Action for Children,,
2010-10-07,107.14,Children and Young People-Childrens Care Services,Action for Children,,
2010-10-07,885.71,Children and Young People-Childrens Care Services,Action for Children,,
2010-10-07,181.96,Children and Young People-Childrens Care Services,Action for Children,,
2010-10-07,320,Children and Young People-Childrens Care Services,Action for Children,,
2010-10-07,100,Children and Young People-Childrens Care Services,Action for Children,,
2010-10-07,514.34,Children and Young People-Childrens Care Services,Action for Children,,
2010-10-07,181.96,Children and Young People-Childrens Care Services,Action for Children,,
2010-10-07,107.14,Children and Young People-Childrens Care Services,Action for Children,,
2010-10-07,35.71,Children and Young People-Childrens Care Services,Action for Children,,
2010-10-07,3.2,Children and Young People-Childrens Care Services,Action for Children,,
2010-10-07,3.2,Children and Young People-Childrens Care Services,Action for Children,,
2010-10-07,760.64,Children and Young People-Childrens Care Services,Action for Children,,
2010-10-07,242.43,Children and Young People-Childrens Care Services,Action for Children,,
2010-10-07,285,Children and Young People-Childrens Care Services,Action for Children,,
2010-10-07,181.96,Children and Young People-Childrens Care Services,Action for Children,,
2010-10-07,107.14,Children and Young People-Childrens Care Services,Action for Children,,
2010-10-07,526.79,Children and Young People-Childrens Care Services,Action for Children,,
2010-10-14,1343.57,Children and Young People-Childrens Care Services,Action for Children,,
2010-10-18,1221.43,Children and Young People-Childrens Care Services,Action for Children,,
2010-10-28,4937.68,Children and Young People-Childrens Care Services,Action for Children,,
2010-10-28,2781.32,Children and Young People-Childrens Care Services,Action for Children,,
2010-10-28,3888.33,Children and Young People-Childrens Care Services,Action for Children,,
2010-10-05,8393.32,"Adults, Health and Social Care-Social Services",Action For Children Services Ltd,,
2010-10-26,1701.44,"Adults, Health and Social Care-Social Services",Aden Mount Nursing Home,,
2010-10-25,665,Children and Young People-Childrens Care Services,Adoption UK,,
2010-10-07,433.22,Safer and Stronger-Community Safety & Support,Advance Security (UK) Ltd,,
2010-10-25,7662.06,Safer and Stronger-Community Safety & Support,Advance Security (UK) Ltd,,
2010-10-14,10643.85,Children and Young People-Childrens Care Services,Advanced Childcare Ltd,,
2010-10-07,1321.58,"Adults, Health and Social Care-Social Services - Provider",Advantage Healthcare Ltd,,
2010-10-14,2010.42,"Adults, Health and Social Care-Social Services - Provider",Advantage Healthcare Ltd,,
2010-10-21,1772.66,"Adults, Health and Social Care-Social Services - Provider",Advantage Healthcare Ltd,,
2010-10-28,1082.26,"Adults, Health and Social Care-Social Services - Provider",Advantage Healthcare Ltd,,
2010-10-25,7714,Children and Young People-Childrens Care Services,After Adoption Yorkshire,,
2010-10-07,7330.65,"Adults, Health and Social Care-Social Services",Age Concern Calderdale,,
2010-10-07,9607.41,"Adults, Health and Social Care-Social Services",Age Concern Calderdale,,
2010-10-07,604.75,"Adults, Health and Social Care-Social Services",Age Concern Calderdale,,
2010-10-07,10566.43,"Adults, Health and Social Care-Social Services",Age Concern Calderdale,,
2010-10-07,7959.98,"Adults, Health and Social Care-Social Services",Age Concern Calderdale,,
2010-10-07,9834.11,"Adults, Health and Social Care-Social Services",Age Concern Calderdale,,
2010-10-07,559.65,"Adults, Health and Social Care-Social Services",Age Concern Calderdale,,
2010-10-07,11038.96,"Adults, Health and Social Care-Social Services",Age Concern Calderdale,,
2010-10-11,12925.95,"Adults, Health and Social Care-Social Services",Age Concern Calderdale,,
2010-10-11,6489.7,"Adults, Health and Social Care-Social Services",Age Concern Calderdale,,
2010-10-28,1104.16,Economy and Environment-Regeneration,Age Concern Calderdale,,
2010-10-28,9577.54,"Adults, Health and Social Care-Social Services",Age Concern Calderdale,,
2010-10-28,3731,"Adults, Health and Social Care-Social Services",Age Concern Calderdale,,
2010-10-28,6457.5,"Adults, Health and Social Care-Social Services",Age Concern Calderdale,,
2010-10-28,1059.69,"Adults, Health and Social Care-Social Services",Age Concern Calderdale,,
2010-10-28,3179.08,"Adults, Health and Social Care-Social Services",Age Concern Calderdale,,
2010-10-28,1655.77,"Adults, Health and Social Care-Social Services",Age Concern Calderdale,,
2010-10-28,10817.69,"Adults, Health and Social Care-Social Services",Age Concern Calderdale,,
2010-10-28,3179.08,"Adults, Health and Social Care-Social Services",Age Concern Calderdale,,
2010-10-28,4834.85,"Adults, Health and Social Care-Social Services",Age Concern Calderdale,,
2010-10-14,643.5,"Adults, Health and Social Care-Social Services",AIDAPT (Bathrooms) Ltd,,
2010-10-14,500,Economy and Environment-Environmental Services,Ainsworth & Parkinson,,
2010-10-04,743.4,Children and Young People-Education - Capital,Airborne Environmental Consultants Ltd,,
2010-10-25,3691.38,Children and Young People-Education - Capital,Airborne Environmental Consultants Ltd,,
2010-10-07,781.5,Economy and Environment-Regeneration,Alfred Bottomley Ltd,,
2010-10-07,63.81,Economy and Environment-Regeneration,Alfred Bottomley Ltd,,
2010-10-07,89.6,Economy and Environment-Regeneration,Alfred Bottomley Ltd,,
2010-10-11,1713,Children and Young People-Childrens Services Unit,Alfred Bottomley Ltd,,
2010-10-11,1616.3,Safer and Stronger-Sport & Countryside,Alfred Bottomley Ltd,,
2010-10-11,992.87,"Adults, Health and Social Care-Social Services - Provider",Alfred Bottomley Ltd,,
2010-10-11,8410.36,Children and Young People-Education - Capital,Alfred Bottomley Ltd,,
2010-10-20,45430,Children and Young People-Education,All Saints CE(VA) J&I School,,
2010-10-14,2721.03,Safer and Stronger-Customer Services and Communications,Alliance & Leicester Comm Bank Plc,,
2010-10-07,150.21,"Adults, Health and Social Care-Social Services",Allied Healthcare Group Ltd,,
2010-10-07,152.05,"Adults, Health and Social Care-Social Services",Allied Healthcare Group Ltd,,
2010-10-07,162.16,"Adults, Health and Social Care-Social Services",Allied Healthcare Group Ltd,,
2010-10-07,163.76,"Adults, Health and Social Care-Social Services",Allied Healthcare Group Ltd,,
2010-10-11,694.3,"Adults, Health and Social Care-Social Services",Allied Healthcare Group Ltd,,
2010-10-18,19092.41,"Adults, Health and Social Care-Social Services",Allied Healthcare Group Ltd,,
2010-10-18,1539.55,"Adults, Health and Social Care-Social Services",Allied Healthcare Group Ltd,,
2010-10-18,16894.54,"Adults, Health and Social Care-Social Services",Allied Healthcare Group Ltd,,
2010-10-21,34028.83,"Adults, Health and Social Care-Social Services",Allied Healthcare Group Ltd,,
2010-10-28,78110.05,"Adults, Health and Social Care-Social Services",Allied Healthcare Group Ltd,,
2010-10-11,110,"Adults, Health and Social Care-Social Services",Alpine Restorations Ltd,,
2010-10-11,80,"Adults, Health and Social Care-Social Services",Alpine Restorations Ltd,,
2010-10-11,180,"Adults, Health and Social Care-Social Services",Alpine Restorations Ltd,,
2010-10-11,50,"Adults, Health and Social Care-Social Services",Alpine Restorations Ltd,,
2010-10-11,30,"Adults, Health and Social Care-Social Services",Alpine Restorations Ltd,,
2010-10-11,140,"Adults, Health and Social Care-Social Services",Alpine Restorations Ltd,,
2010-10-21,35,"Adults, Health and Social Care-Social Services",Alpine Restorations Ltd,,
2010-10-21,25,"Adults, Health and Social Care-Social Services",Alpine Restorations Ltd,,
2010-10-21,100,"Adults, Health and Social Care-Social Services",Alpine Restorations Ltd,,
2010-10-21,90,"Adults, Health and Social Care-Social Services",Alpine Restorations Ltd,,
2010-10-21,35,"Adults, Health and Social Care-Social Services",Alpine Restorations Ltd,,
2010-10-21,240,"Adults, Health and Social Care-Social Services",Alpine Restorations Ltd,,
2010-10-21,50,"Adults, Health and Social Care-Social Services",Alpine Restorations Ltd,,
2010-10-21,35,"Adults, Health and Social Care-Social Services",Alpine Restorations Ltd,,
2010-10-21,185,"Adults, Health and Social Care-Social Services",Alpine Restorations Ltd,,
2010-10-21,35,"Adults, Health and Social Care-Social Services",Alpine Restorations Ltd,,
2010-10-21,35,"Adults, Health and Social Care-Social Services",Alpine Restorations Ltd,,
2010-10-25,80,"Adults, Health and Social Care-Social Services",Alpine Restorations Ltd,,
