Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2017-02-24,18888100.19,Buildings,Costain Ltd,,
2017-02-20,12055405.43,Buildings,Costain Ltd,,
2017-02-23,5369634.30,Professional Services Direct,Costain Ltd,,
2017-02-22,1479578.24,Professional Services Direct,Costain Ltd,,
2017-02-17,353779.12,General Civils,Costain Ltd,,
2017-02-16,201755.14,Buildings,Costain Ltd,,
2017-02-17,177906.21,General Civils,Costain Ltd,,
2017-02-16,161998.85,Professional Services Direct,Costain Ltd,,
2017-02-09,148726.72,Professional Services Direct,Costain Ltd,,
2017-02-21,125324.86,General Civils,Costain Ltd,,
2017-02-20,92645.98,General Civils,Costain Ltd,,
2017-02-21,91411.43,General Civils,Costain Ltd,,
2017-02-21,86853.27,General Civils,Costain Ltd,,
2017-02-21,76614.72,Professional Services Direct,Costain Ltd,,
2017-02-14,51455.60,Professional Services Direct,Costain Ltd,,
2017-02-28,46757.13,Professional Services Direct,Costain Ltd,,
2017-02-10,43885.04,Professional Services Direct,Costain Ltd,,
2017-02-21,41846.25,General Civils,Costain Ltd,,
2017-02-08,33334.98,Professional Services Direct,Costain Ltd,,
2017-02-15,32258.24,Buildings,Costain Ltd,,
2017-02-17,31841.20,General Civils,Costain Ltd,,
2017-02-17,31431.01,General Civils,Costain Ltd,,
2017-02-28,31226.70,Professional Services Direct,Costain Ltd,,
2017-02-20,30000.00,Professional Services Direct,Costain Ltd,,
2017-02-07,25502.86,Professional Services Direct,Costain Ltd,,
2017-02-09,28004022.35,Utilities,EDF Energy Customers Plc,,
2017-02-27,485157.93,Utilities,EDF Energy Customers Plc,,
2017-02-13,3724430.84,Signalling,Siemens Rail Automation Ltd,,
2017-02-23,2426423.00,Signalling,Siemens Rail Automation Ltd,,
2017-02-28,2250286.82,Signalling,Siemens Rail Automation Ltd,,
2017-02-23,2232105.00,Signalling,Siemens Rail Automation Ltd,,
2017-02-21,1845046.21,Signalling,Siemens Rail Automation Ltd,,
2017-02-23,1464434.82,Signalling,Siemens Rail Automation Ltd,,
2017-02-06,1239789.11,Signalling,Siemens Rail Automation Ltd,,
2017-02-24,1226610.94,Signalling,Siemens Rail Automation Ltd,,
2017-02-06,1143518.83,Signalling,Siemens Rail Automation Ltd,,
2017-02-03,1092217.84,Signalling,Siemens Rail Automation Ltd,,
2017-02-10,1001655.91,Signalling,Siemens Rail Automation Ltd,,
2017-02-01,909137.89,Signalling,Siemens Rail Automation Ltd,,
2017-02-28,880079.29,Signalling,Siemens Rail Automation Ltd,,
2017-02-15,856353.11,Signalling,Siemens Rail Automation Ltd,,
2017-02-27,726262.70,Signalling,Siemens Rail Automation Ltd,,
2017-02-09,724738.28,Professional Services Direct,Siemens Rail Automation Ltd,,
2017-02-20,619610.47,Signalling,Siemens Rail Automation Ltd,,
2017-02-17,562831.94,Signalling,Siemens Rail Automation Ltd,,
2017-02-02,342287.11,Signalling,Siemens Rail Automation Ltd,,
2017-02-03,331403.70,Signalling,Siemens Rail Automation Ltd,,
2017-02-16,309290.36,Professional Services Direct,Siemens Rail Automation Ltd,,
2017-02-20,287374.00,Signalling,Siemens Rail Automation Ltd,,
2017-02-24,177257.87,Professional Services Direct,Siemens Rail Automation Ltd,,
2017-02-24,169301.92,Signalling,Siemens Rail Automation Ltd,,
2017-02-08,132994.31,Professional Services Direct,Siemens Rail Automation Ltd,,
2017-02-10,118614.73,Professional Services Direct,Siemens Rail Automation Ltd,,
2017-02-02,118286.24,Signalling,Siemens Rail Automation Ltd,,
2017-02-28,86487.43,Professional Services Direct,Siemens Rail Automation Ltd,,
2017-02-14,85081.03,Signalling,Siemens Rail Automation Ltd,,
2017-02-06,82162.00,Signalling,Siemens Rail Automation Ltd,,
2017-02-23,25428.34,Signalling,Siemens Rail Automation Ltd,,
2017-02-01,4035891.07,Track,Carillion Construction Ltd,,
2017-02-24,2307747.54,General Civils,Carillion Construction Ltd,,
2017-02-16,1862858.68,General Civils,Carillion Construction Ltd,,
2017-02-21,1757262.71,Electrification and Fixed Plant,Carillion Construction Ltd,,
2017-02-20,1589946.00,Track,Carillion Construction Ltd,,
2017-02-20,1387805.04,Track,Carillion Construction Ltd,,
2017-02-01,1379545.54,Track,Carillion Construction Ltd,,
2017-02-22,1212927.41,Electrification and Fixed Plant,Carillion Construction Ltd,,
2017-02-17,1096526.95,Professional Services Direct,Carillion Construction Ltd,,
2017-02-14,701484.63,Professional Services Direct,Carillion Construction Ltd,,
2017-02-07,699228.35,General Civils,Carillion Construction Ltd,,
2017-02-28,477283.07,General Civils,Carillion Construction Ltd,,
2017-02-27,475675.81,General Civils,Carillion Construction Ltd,,
2017-02-12,362445.46,Professional Services Direct,Carillion Construction Ltd,,
2017-02-20,346243.39,Track,Carillion Construction Ltd,,
2017-02-20,342591.00,Buildings,Carillion Construction Ltd,,
2017-02-20,325653.47,Track,Carillion Construction Ltd,,
2017-02-14,291176.20,Track,Carillion Construction Ltd,,
2017-02-14,273583.82,Track,Carillion Construction Ltd,,
2017-02-24,256551.98,General Civils,Carillion Construction Ltd,,
2017-02-20,251615.37,Track,Carillion Construction Ltd,,
2017-02-20,232241.02,Track,Carillion Construction Ltd,,
2017-02-20,209632.44,Track,Carillion Construction Ltd,,
2017-02-22,196805.21,Professional Services Direct,Carillion Construction Ltd,,
2017-02-27,191489.98,Track,Carillion Construction Ltd,,
2017-02-16,187196.64,Signalling,Carillion Construction Ltd,,
2017-02-24,176040.36,Professional Services Direct,Carillion Construction Ltd,,
2017-02-17,154015.55,General Civils,Carillion Construction Ltd,,
2017-02-09,123987.54,Track,Carillion Construction Ltd,,
2017-02-02,119458.74,Signalling,Carillion Construction Ltd,,
2017-02-16,99132.62,General Civils,Carillion Construction Ltd,,
2017-02-13,97000.46,Track,Carillion Construction Ltd,,
2017-02-23,91472.84,General Civils,Carillion Construction Ltd,,
2017-02-17,90980.43,Buildings,Carillion Construction Ltd,,
2017-02-17,83075.96,General Civils,Carillion Construction Ltd,,
2017-02-10,81747.24,General Civils,Carillion Construction Ltd,,
2017-02-14,71168.20,Track,Carillion Construction Ltd,,
2017-02-16,58095.32,General Civils,Carillion Construction Ltd,,
2017-02-16,57416.14,General Civils,Carillion Construction Ltd,,
2017-02-24,42952.12,General Civils,Carillion Construction Ltd,,
2017-02-16,42134.78,Professional Services Direct,Carillion Construction Ltd,,
2017-02-20,40000.00,Track,Carillion Construction Ltd,,
2017-02-14,37825.57,Professional Services Direct,Carillion Construction Ltd,,
2017-02-06,28776.61,General Civils,Carillion Construction Ltd,,
2017-02-14,27508.32,General Civils,Carillion Construction Ltd,,
2017-02-20,25437.48,Professional Services Direct,Carillion Construction Ltd,,
2017-02-23,2082134.83,Signalling,Colas Rail Ltd,,
2017-02-24,1945000.00,Track,Colas Rail Ltd,,
2017-02-08,1245732.12,On Track Machines,Colas Rail Ltd,,
2017-02-11,836252.40,On Track Machines,Colas Rail Ltd,,
