Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2019-03-26,782.82,Access & Inclusion,PREPAID FINANCIAL SERVICES LIMITED,,
2019-03-28,643.40,Access & Inclusion,PREPAID FINANCIAL SERVICES LIMITED,,
2019-03-28,4520.37,Access & Inclusion,PREPAID FINANCIAL SERVICES LIMITED,,
2019-03-28,851.49,Access & Inclusion,PREPAID FINANCIAL SERVICES LIMITED,,
2019-03-28,4496.72,Access & Inclusion,PREPAID FINANCIAL SERVICES LIMITED,,
2019-03-28,1106.80,Access & Inclusion,PREPAID FINANCIAL SERVICES LIMITED,,
2019-03-28,5229.58,Access & Inclusion,PREPAID FINANCIAL SERVICES LIMITED,,
2019-03-28,1645.00,AHL Policy Res & Dev,CARRIER DIRECT MARKETING,,
2019-03-19,7589.16,AHL Policy Res & Dev,CULTURE CREATIVITY PLACE LTD,,
2019-03-12,1000.00,Area Co-ordinators Office,16-2-25,,
2019-03-07,500.00,Area Co-ordinators Office,3C YORKSHIRE LTD,,
2019-03-14,500.00,Area Co-ordinators Office,AMAZING GRACE FRIENDS GROUP,,
2019-03-14,500.00,Area Co-ordinators Office,ATHLETICO JUNIOR FOOTBALL CLUB,,
2019-03-12,500.00,Area Co-ordinators Office,BRADFORD BEENI TEAM,,
2019-03-19,800.00,Area Co-ordinators Office,BURLEY-IN-WHARFEDALE COMMUNITY TRUS,,
2019-03-14,500.00,Area Co-ordinators Office,EAST BOWLING PENSIONERS CLUBS,,
2019-03-21,900.00,Area Co-ordinators Office,GREAT HORTON CHURCH CRICKET CLUB,,
2019-03-21,970.00,Area Co-ordinators Office,HIGHER COACH ROAD RESIDENTS GROUP,,
2019-03-12,1000.00,Area Co-ordinators Office,HIVE (BRADFORD),,
2019-03-14,800.00,Area Co-ordinators Office,LOWER GRANGE COMMUNITY ASSOC,,
2019-03-14,500.00,Area Co-ordinators Office,MARY MAGDALENE CIC,,
2019-03-28,800.00,Area Co-ordinators Office,MARY MAGDALENE CIC,,
2019-03-14,950.00,Area Co-ordinators Office,NEIGHBOURHOOD RESOURCE,,
2019-03-14,500.00,Area Co-ordinators Office,PCC ST JOHNS BOWLING,,
2019-03-14,1000.00,Area Co-ordinators Office,RAVENSCLIFFE YOUTH ASSOCIATION,,
2019-03-19,900.00,Area Co-ordinators Office,ROOTED IN,,
2019-03-12,500.00,Area Co-ordinators Office,SAHELI,,
2019-03-21,800.00,Area Co-ordinators Office,THE HEATON TENNIS & SQUASH CLUB LTD,,
2019-03-14,1000.00,Area Co-ordinators Office,THE VINE TRUST,,
2019-03-21,800.00,Area Co-ordinators Office,THORNTON COMMUNITY CENTRE,,
2019-03-12,1000.00,Area Co-ordinators Office,YORKSHIRE ACADEMY OF CREATIVE ARTS,,
2019-03-28,500.00,Area Operarations,Catholic Care,,
2019-03-19,10000.00,Area Operarations,HMCS,,
2019-03-14,500.00,Area Operarations,KYFFIN PLACE COMMUNITY CENTRE,,
2019-03-28,500.00,Area Operarations,Margaret Carey Foundation,,
