Organisational Unit,Payment Date,Amount,Beneficiary Name
AHL Policy Res & Dev,2013-08-16,575.00,Bronte Country Partnership
AHL Policy Res & Dev,2013-08-23,538.54,MAYFIELD BOOKS & GIFTS
AHL Policy Res & Dev,2013-08-02,2607.60,SALTS ESTATES LTD
AHL Policy Res & Dev,2013-08-30,3920.83,Yorkshire Agricultural Society
Asset Management,2013-08-07,1817.60,AQUILA BUSINESS PRODUCTS
Asset Management,2013-08-07,575.00,DARVILLS REMOVALS
Asset Management,2013-08-07,950.00,DARVILLS REMOVALS
Asset Management,2013-08-07,650.00,DARVILLS REMOVALS
Asset Management,2013-08-07,950.00,DARVILLS REMOVALS
Asset Management,2013-08-07,500.00,DARVILLS REMOVALS
Asset Management,2013-08-28,695.00,DARVILLS REMOVALS
Asset Management,2013-08-21,600.00,DRAKE PLANT HIRE
Asset Management,2013-08-21,2300.00,DRAKE PLANT HIRE
Asset Management,2013-08-19,2662.20,GODFREY-SYRETT LTD
Asset Management,2013-08-07,1893.75,GRICE BROS & CO LTD
Asset Management,2013-08-28,1362.65,GRICE BROS & CO LTD
Asset Management,2013-08-30,1514.35,GRICE BROS & CO LTD
Asset Management,2013-08-16,2271.25,GRICE BROS & CO LTD
Asset Management,2013-08-30,1300.00,JCD MOVING LTD
Asset Management,2013-08-14,4332.00,RACKLINE LIMITED
Asset Management,2013-08-28,-675.40,Yorkshire Purchasing Organization
Bradford i,2013-08-28,668.48,BYTES TECHNOLOGY GROUP
Bradford i,2013-08-30,2578.88,CARETOWER
Bradford i,2013-08-30,537.28,CRAY VALLEY COMMUNICATIONS LTD
Bradford i,2013-08-14,8000.00,TEAM LOGIC SYSTEMS LTD
Bradford i,2013-08-23,999.00,VODAFONE
Bradford i,2013-08-23,2612.81,VODAFONE
Building Control,2013-08-12,500.00,DRAKE PLANT HIRE
Building Control,2013-08-12,700.00,DRAKE PLANT HIRE
Building Control,2013-08-02,503.00,HONEYWELL ANALYTICS AG
Building Control,2013-08-09,741.06,KONICA MINOLTA BUSINESS SOLUTNS EAS
Business Services,2013-08-23,570.68,AIRWAVE SOLUTIONS LTD
Business Services,2013-08-21,960.00,GEONOVO
Business Services,2013-08-09,6627.74,I-COMPLY LTD
Business Services,2013-08-23,1242.72,INSIGHT DIRECT (UK) LTD
Business Services,2013-08-23,2667.63,INSIGHT DIRECT (UK) LTD
Business Services,2013-08-12,7884.50,NET VIEW SYSTEMS LTD
Business Services,2013-08-28,2395.00,NET VIEW SYSTEMS LTD
Business Services,2013-08-28,4183.25,NET VIEW SYSTEMS LTD
Business Services,2013-08-19,4465.00,TERRIER SC LTD
Councilwide,2013-08-19,-7422.55,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,-25439.00,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,-23922.85,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,-18724.18,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,-6043.38,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,-5388.39,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,-5353.18,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,-4766.50,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,-4470.06,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,-4108.10,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,-3853.13,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,-3412.13,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,-2892.96,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,-2870.60,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,-2820.14,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,-2717.66,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,-2636.45,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,-2612.88,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,-2553.96,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,-2551.17,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,-2499.47,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,-2312.97,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,-2194.45,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,-2106.62,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,-2048.19,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,-1980.19,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,-1761.79,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,-1632.82,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,-1601.27,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,-1570.97,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,-1565.16,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,-1433.17,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,-1208.47,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,-1021.87,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,-1016.34,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,-949.52,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,-863.65,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,-718.62,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,-708.06,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,-704.54,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,-699.43,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,-683.38,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,-604.63,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,-569.94,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,-548.50,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,-546.92,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,-524.02,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,508.33,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,527.07,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,534.73,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,550.08,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,566.05,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,566.99,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,569.51,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,645.68,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,679.88,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,695.83,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,700.95,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,712.05,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,712.19,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,724.49,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,804.45,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,859.27,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,875.17,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,885.03,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,952.56,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,983.65,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,1007.81,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,1016.65,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,1017.53,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,1019.77,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,1074.05,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,1080.00,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,1117.67,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,1208.59,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,1411.96,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,1426.51,BRITISH GAS TRADING LTD
Councilwide,2013-08-19,1439.10,BRITISH GAS TRADING LTD
