Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2022-07-08,64578615.00,TRANSPORT TRADING LTD,RAIL SETTLEMENT PLAN,,
2022-07-20,18059287.10,RAIL FOR LONDON LIMITED,MTR CROSSRAIL,,
2022-07-19,16436449.45,RAIL FOR LONDON LIMITED,ARRIVA RAIL LONDON LTD,,
2022-07-08,15111221.24,LONDON BUS SERVICES LTD,METROLINE TRAVEL LTD,,
2022-07-08,12066104.16,LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,,
2022-07-08,11585014.00,LONDON BUS SERVICES LTD,LONDON GENERAL TRANSPORT SERVICES,,
2022-07-08,10448773.22,LONDON BUS SERVICES LTD,LONDON UNITED BUSWAYS,,
2022-07-08,9831141.16,LONDON BUS SERVICES LTD,LONDON CENTRAL BUS COMPANY LTD,,
2022-07-08,9398384.41,LONDON BUS SERVICES LTD,EAST LONDON BUS & COACH COMPANY LTD,,
2022-07-18,8372865.80,DOCKLANDS LIGHT RAILWAY,KEOLIS AMEY DOCKLANDS LIMITED,,
2022-07-13,7978569.33,SURFACE TRANSPORT CORP,METROPOLITAN POLICE,,
2022-06-30,7457784.00,SURFACE TRANSPORT CORP,METROPOLITAN POLICE,,
2022-07-08,6986884.80,LONDON BUS SERVICES LTD,ARRIVA LONDON SOUTH LTD,,
2022-07-08,6473480.49,LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,,
2022-07-08,6321546.95,LONDON BUS SERVICES LTD,STAGECOACH SERVICES LIMITED,,
2022-07-08,5650616.02,TRANSPORT TRADING LTD,CUBIC TRANSPORTATION SYSTEMS LTD,,
2022-07-11,4959949.95,TFL CORPORATE,NETWORK RAIL INFRASTRUCTURE,,
2022-07-22,4809390.21,LONDON BUS SERVICES LTD,METROLINE TRAVEL LTD,,
2022-07-20,4604680.04,LONDON UNDERGROUND LTD,DRAGADOS S.A.,,
2022-07-20,4446647.10,LUL NOMINEE SSL LIMITED,THALES GROUND TRANSPORTATION SYSTEM,,
2022-07-08,4131675.74,LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,,
2022-07-08,4098821.76,LONDON BUS SERVICES LTD,METROLINE WEST LTD,,
2022-07-08,4051063.78,LONDON BUS SERVICES LTD,METROBUS LIMITED,,
2022-06-30,4042884.65,RAIL FOR LONDON LIMITED,LONDON RAIL LEASING LIMITED,,
2022-07-18,3840000.00,LONDON UNDERGROUND LTD,DEPT FOR LEVELLINGUP HOUSING&COMMUN,,
2022-07-22,3812227.76,LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,,
2022-07-22,3706550.34,LONDON BUS SERVICES LTD,LONDON GENERAL TRANSPORT SERVICES,,
2022-07-22,3303637.20,LONDON BUS SERVICES LTD,LONDON UNITED BUSWAYS,,
2022-07-22,3270037.02,LONDON BUS SERVICES LTD,LONDON CENTRAL BUS COMPANY LTD,,
2022-07-08,3149632.92,TRANSPORT TRADING LTD,RAIL SETTLEMENT PLAN,,
2022-07-08,3132527.81,LONDON BUS SERVICES LTD,BLUE TRIANGLE BUSES LTD,,
2022-07-14,3105916.70,RAIL FOR LONDON LIMITED,QW RAIL LEASING LIMITED,,
2022-06-28,2992496.31,LONDON UNDERGROUND LTD,BRITISH TRANSPORT POLICE,,
2022-07-20,2992496.31,LONDON UNDERGROUND LTD,BRITISH TRANSPORT POLICE,,
2022-07-18,2912825.00,SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES PLC,,
2022-07-22,2837188.71,LONDON BUS SERVICES LTD,EAST LONDON BUS & COACH COMPANY LTD,,
2022-06-28,2818015.69,LONDON UNDERGROUND LTD,BRITISH TRANSPORT POLICE,,
2022-07-20,2818015.69,LONDON UNDERGROUND LTD,BRITISH TRANSPORT POLICE,,
2022-07-08,2699271.80,LONDON BUS SERVICES LTD,LONDON SOVEREIGN LTD,,
