Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2021-12-24,64974.00,TFL CORPORATE,EXCELERATED S2P,,
2021-12-22,1200.00,RAIL FOR LONDON LIMITED,SWIFT AUTOMATIC DOORS & SECURITY,,
2021-12-22,710.00,RAIL FOR LONDON LIMITED,SWIFT AUTOMATIC DOORS & SECURITY,,
2021-12-15,218755.13,LONDON UNDERGROUND LTD,1STINRAIL LIMITED,,
2021-12-15,37916.06,LONDON UNDERGROUND LTD,1STINRAIL LIMITED,,
2021-12-15,31789.48,LONDON UNDERGROUND LTD,1STINRAIL LIMITED,,
2022-01-06,29895.60,LONDON UNDERGROUND LTD,1STINRAIL LIMITED,,
2021-12-15,7376.56,LONDON UNDERGROUND LTD,1STINRAIL LIMITED,,
2021-12-15,26000.00,TFL CORPORATE,2CV RESEARCH,,
2021-12-24,19560.00,TRANSPORT TRADING LTD,2CV RESEARCH,,
2021-12-15,14500.00,SURFACE TRANSPORT CORP,2CV RESEARCH,,
2021-12-24,6650.00,SURFACE TRANSPORT CORP,2CV RESEARCH,,
2021-12-24,6500.00,TFL CORPORATE,2CV RESEARCH,,
2022-01-06,990.00,TFL CORPORATE,3B TRAINING LIMITED,,
2021-12-22,8950.00,TUBE LINES LTD,3ECO,,
2021-12-23,10832.50,LONDON UNDERGROUND LTD,4 RAIL SERVICES LTD,,
2021-12-17,8760.00,LONDON UNDERGROUND LTD,4 RAIL SERVICES LTD,,
2021-12-23,6445.00,LONDON UNDERGROUND LTD,4 RAIL SERVICES LTD,,
2021-12-23,5980.00,LONDON UNDERGROUND LTD,4 RAIL SERVICES LTD,,
2021-12-23,4211.70,LONDON UNDERGROUND LTD,4 RAIL SERVICES LTD,,
2021-12-14,3812.50,LONDON UNDERGROUND LTD,4 RAIL SERVICES LTD,,
2021-12-20,2878.50,LONDON UNDERGROUND LTD,4 RAIL SERVICES LTD,,
2021-12-22,2560.00,LONDON UNDERGROUND LTD,4 RAIL SERVICES LTD,,
2021-12-20,2065.45,LONDON UNDERGROUND LTD,4 RAIL SERVICES LTD,,
2021-12-14,1944.00,LONDON UNDERGROUND LTD,4 RAIL SERVICES LTD,,
2021-12-14,1825.00,LONDON UNDERGROUND LTD,4 RAIL SERVICES LTD,,
2021-12-16,1706.00,LONDON UNDERGROUND LTD,4 RAIL SERVICES LTD,,
2021-12-16,1706.00,LONDON UNDERGROUND LTD,4 RAIL SERVICES LTD,,
2021-12-15,1642.50,LONDON RIVER SERVICES LTD,4 RAIL SERVICES LTD,,
