,,Darlington Borough Council - Analysis of Transactions Over £500,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
columns,,text description,text servdesc,apar_name,order_id,amount,accdesc
,,Directotate,Service,Supplier,Order,Invoice Line Value (net of VAT),Account
INSERTED DETAIL,,Economic Growth,Economic Initiative,DISTINCT DARLINGTON LIMITED,3086829,"63,130.09",Other Establishments
INSERTED DETAIL,,Economic Growth,Economic Initiative,REDACTIVE PUBLISHING LTD,0,"1,988.00",Recruitment Advertising
INSERTED DETAIL,,Economic Growth,Economic Initiative,ROYAL TOWN PLANNING INST NORTHERN BRANCH,0,860,Employee Training Course Costs
INSERTED DETAIL,,Economic Growth,Regulatory Services,ADT FIRE & SECURITY PLC,3083012,"2,021.85",Repairs - Door Entry System
INSERTED DETAIL,,Economic Growth,Regulatory Services,ADT FIRE & SECURITY PLC,3086689,603.98,Repairs - Intruder Alarms
INSERTED DETAIL,,Economic Growth,Regulatory Services,APEC ENVIRONMENTAL,3082511,625,Asbestos Removal External Contractor
INSERTED DETAIL,,Economic Growth,Regulatory Services,APEC ENVIRONMENTAL,3082512,890,Asbestos Removal External Contractor
INSERTED DETAIL,,Economic Growth,Regulatory Services,ARROW INDUSTRIAL GROUP LTD,3084399,"1,306.00",Repairs - Door Entry System
INSERTED DETAIL,,Economic Growth,Regulatory Services,ARUP,3079603,"1,122.82",Consultancy Fees
INSERTED DETAIL,,Economic Growth,Regulatory Services,AYCLIFFE FABRICATIONS LTD,3086526,594,Repairs - Mechanical
INSERTED DETAIL,,Economic Growth,Regulatory Services,BARR & WRAY LTD,3083744,"7,085.50",Repairs - Mechanical
INSERTED DETAIL,,Economic Growth,Regulatory Services,BEMROSE BOOTH LTD,3083908,"1,080.00",Stationery
INSERTED DETAIL,,Economic Growth,Regulatory Services,BGP CONSULTING LIMITED,3086678,938.9,Consultancy Fees
INSERTED DETAIL,,Economic Growth,Regulatory Services,CIPFA,0,925,Memberships
INSERTED DETAIL,,Economic Growth,Regulatory Services,COMBINED POWER (SOUTH) LTD,0,"2,472.04",Electricity
INSERTED DETAIL,,Economic Growth,Regulatory Services,CORONA ENERGY LTD,0,"2,859.28",Gas
INSERTED DETAIL,,Economic Growth,Regulatory Services,CORONA ENERGY LTD,0,"6,974.53",Gas
INSERTED DETAIL,,Economic Growth,Regulatory Services,CORONA ENERGY LTD,0,"1,295.10",Gas
INSERTED DETAIL,,Economic Growth,Regulatory Services,DALE POWER SOLUTIONS PLC,3086232,940,Repairs - Electrical
INSERTED DETAIL,,Economic Growth,Regulatory Services,DISCLOSURE & BARRING SERVICE,3086761,929,DBS Checks
INSERTED DETAIL,,Economic Growth,Regulatory Services,DURHAM COUNTY COUNCIL,3086093,"2,358.02",Repairs - Lifts
INSERTED DETAIL,,Economic Growth,Regulatory Services,ELECTRONIC SECURITY SOLUTIONS LTD,3087054,"2,531.27",Cctv Monitoring Charge
INSERTED DETAIL,,Economic Growth,Regulatory Services,ELECTRONIC SECURITY SOLUTIONS LTD,3084573,736.33,Repairs - Fire Alarms
INSERTED DETAIL,,Economic Growth,Regulatory Services,ELECTRONIC SECURITY SOLUTIONS LTD,3081074,"1,243.67",Repairs - Emergency Lighting
INSERTED DETAIL,,Economic Growth,Regulatory Services,ELECTRONIC SECURITY SOLUTIONS LTD,3087356,527.87,Equipment
INSERTED DETAIL,,Economic Growth,Regulatory Services,ESSENTRA,3087329,925.5,Ict Hardware Purchase
INSERTED DETAIL,,Economic Growth,Regulatory Services,GEMS (SW) LIMITED,3083876,"1,250.00",Professional Fees & Consultancy
INSERTED DETAIL,,Economic Growth,Regulatory Services,GUARDIAN ELECTRICAL COMPLIANCE LIMITED,3084293,845,Cyclical - Electrical Installation Test
INSERTED DETAIL,,Economic Growth,Regulatory Services,HMCTS,3087303,"2,000.00",Other Supplies & Services
INSERTED DETAIL,,Economic Growth,Regulatory Services,IMPERIAL CIVIL ENFORCEMENT SOLUTIONS LTD,3085436,"3,240.00",Equipment
INSERTED DETAIL,,Economic Growth,Regulatory Services,INTERACTIVE PROJECTS & DESIGN LTD,3084875,"1,180.00",Repairs - Building Fabric
INSERTED DETAIL,,Economic Growth,Regulatory Services,LIBERTY SERVICES,3084929,"1,630.00",Stationery
INSERTED DETAIL,,Economic Growth,Regulatory Services,LLOYDS BRITISH A DIVISION OF SPEEDY ASSET SERVICES LTD,3086176,680,Alterations & Improvements - Mechanical
INSERTED DETAIL,,Economic Growth,Regulatory Services,METRIC GROUP LIMITED,3083504,"1,476.42",Equipment R&M
INSERTED DETAIL,,Economic Growth,Regulatory Services,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3083693,910,Repairs - Building Fabric
INSERTED DETAIL,,Economic Growth,Regulatory Services,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3084123,"3,650.00",Repairs - Building Fabric
INSERTED DETAIL,,Economic Growth,Regulatory Services,MOGO UK,3086444,"1,506.40",Equipment
INSERTED DETAIL,,Economic Growth,Regulatory Services,NE SECURITY LTD,3072259,"1,303.92",Security Services
INSERTED DETAIL,,Economic Growth,Regulatory Services,NORTHUMBRIAN WATER,0,"3,086.58",Water Charges
INSERTED DETAIL,,Economic Growth,Regulatory Services,NORTHUMBRIAN WATER,0,"4,224.96",Water Charges
INSERTED DETAIL,,Economic Growth,Regulatory Services,NORTHUMBRIAN WATER,0,"2,881.40",Water Charges
INSERTED DETAIL,,Economic Growth,Regulatory Services,NPOWER NORTHERN FINANCE,0,"19,407.11",Electricity
INSERTED DETAIL,,Economic Growth,Regulatory Services,NPOWER NORTHERN FINANCE,0,"1,168.42",Electricity
INSERTED DETAIL,,Economic Growth,Regulatory Services,NPOWER NORTHERN FINANCE,0,"1,053.57",Electricity
INSERTED DETAIL,,Economic Growth,Regulatory Services,NPOWER NORTHERN FINANCE,0,"13,423.62",Electricity
INSERTED DETAIL,,Economic Growth,Regulatory Services,NPOWER NORTHERN FINANCE,0,596.82,Electricity
INSERTED DETAIL,,Economic Growth,Regulatory Services,NPOWER NORTHERN FINANCE,0,609.95,Electricity
INSERTED DETAIL,,Economic Growth,Regulatory Services,NPOWER NORTHERN FINANCE,0,548.75,Electricity
INSERTED DETAIL,,Economic Growth,Regulatory Services,NPOWER NORTHERN FINANCE,0,"1,895.15",Electricity
INSERTED DETAIL,,Economic Growth,Regulatory Services,NPOWER NORTHERN FINANCE,0,940.89,Electricity
INSERTED DETAIL,,Economic Growth,Regulatory Services,NPOWER NORTHERN FINANCE,0,"1,865.18",Electricity
INSERTED DETAIL,,Economic Growth,Regulatory Services,NPOWER NORTHERN FINANCE,0,"1,093.67",Electricity
INSERTED DETAIL,,Economic Growth,Regulatory Services,NPOWER NORTHERN LTD,0,700,Electricity
INSERTED DETAIL,,Economic Growth,Regulatory Services,NSL LIMITED,3087275,"3,321.66",Security Services
INSERTED DETAIL,,Economic Growth,Regulatory Services,OTIS PLC,3076506,"3,963.00",Repairs - Lifts
INSERTED DETAIL,,Economic Growth,Regulatory Services,OTIS PLC,3076465,"1,346.00",Repairs - Lifts
INSERTED DETAIL,,Economic Growth,Regulatory Services,PAY BY PHONE,3079576,898.42,Ict Software Support & Maintenance
INSERTED DETAIL,,Economic Growth,Regulatory Services,SCHOTT REMOVALS TRANSPORT LTD,3086325,"1,463.00",Storage Costs
INSERTED DETAIL,,Economic Growth,Regulatory Services,SCHOTT REMOVALS TRANSPORT LTD,3087149,"1,170.40",Storage Costs
INSERTED DETAIL,,Economic Growth,Regulatory Services,SHEERS LTD,3087333,599.67,Repairs - Mechanical
INSERTED DETAIL,,Economic Growth,Regulatory Services,SHEERS LTD,3082969,"3,563.07",Repairs - Mechanical
INSERTED DETAIL,,Economic Growth,Regulatory Services,STEVE HORNER ENVIRONMENTAL SERVICES,3086588,880,Pest Control
INSERTED DETAIL,,Economic Growth,Regulatory Services,STEVE HORNER ENVIRONMENTAL SERVICES,3086739,680,Pest Control
INSERTED DETAIL,,Economic Growth,Regulatory Services,TESGL LIMITED,3085373,916.75,Cyclical - Electrical Installation Test
INSERTED DETAIL,,Economic Growth,Regulatory Services,THE BSS GROUP PLC,3084513,969.18,Other Consumables
INSERTED DETAIL,,Economic Growth,Regulatory Services,THE BSS GROUP PLC,3084826,740.9,Other Consumables
INSERTED DETAIL,,Economic Growth,Regulatory Services,UPNORTH ENGINEERING SERVICES LTD,3085625,"1,084.18",Equipment
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,3AM SOLUTIONS,3086210,625,Ict Software Purchase
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,ACCESS HIRE NATIONWIDE LTD,3083791,"1,306.43",Plant Hire
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,AGGREGATE INDUSTRIES UK LTD,3081858,578.25,Materials
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,AGGREGATE INDUSTRIES UK LTD,3081858,539.7,Materials
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,AGGREGATE INDUSTRIES UK LTD,3081858,578.25,Materials
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,AGGREGATE INDUSTRIES UK LTD,3084313,"2,598.48",Materials
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,AGGREGATE INDUSTRIES UK LTD,3084313,"2,598.48",Materials
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,AGGREGATE INDUSTRIES UK LTD,3084313,"2,021.04",Materials
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,AT WAGGOTT HAULAGE,3081946,"7,119.00",Direct Charges - Contractors
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,BESPOKE CONCRETE PRODUCTS LIMITED,3083758,"5,298.00",Materials
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,BIKE STOP DARLINGTON LTD,3085832,"3,400.00",Professional Fees & Consultancy
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,BUCHANAN COMPUTING LTD,3085224,"3,510.00",Ict Software Support & Maintenance
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,540.2,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,649.7,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,564.25,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,540.2,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,686.2,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,649.7,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,678.63,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,540.2,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,540.2,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,649.7,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,540.2,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,540.2,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,540.2,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,540.2,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,540.2,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,564.25,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,564.25,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,EXTERION MEDIA (UK) LIMITED,3084559,"1,940.00",Marketing & Advertising
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,EXTERION MEDIA (UK) LIMITED,3084559,668,Marketing & Advertising
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,EXTERION MEDIA (UK) LIMITED,3085838,"1,236.00",Marketing & Advertising
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,EXTERION MEDIA (UK) LIMITED,3085838,"5,670.00",Marketing & Advertising
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,GROUNDFORCE VP PLC,3078136,"8,154.12",Equipment
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,GROUNDFORCE VP PLC,3084255,"1,273.51",Plant Hire
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,GROUNDWORK NORTH EAST,3085199,"3,510.00",Professional Fees & Consultancy
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,HANSON CONTRACTING,3085033,"51,998.97",Direct Charges - Contractors
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,HARTLEPOOL BOROUGH COUNCIL,3085930,"2,500.00",Ground Maintenance
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,HAYS SPECIALIST SERVICES,3086074,820.12,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,HAYS SPECIALIST SERVICES,3086074,"1,025.15",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,HAYS SPECIALIST SERVICES,3086074,"1,008.75",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,HAYS SPECIALIST SERVICES,3086074,"1,025.15",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,HAYS SPECIALIST SERVICES,3086074,"1,025.15",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,HAYS SPECIALIST SERVICES,3086074,982.73,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,JEWSON LTD,3086256,"1,160.45",Materials
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,JH PARTNERS,3086856,780,Consultancy Fees
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,K C PLANT HIRE,3084982,805,Equipment
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,KEYSOFT SOLUTIONS LIMITED,3086865,"1,885.00",Ict Software Purchase
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,KIELY BROS,3085291,"72,997.96",Carriageway Works
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,LOVE TO RIDE,3084563,"8,760.00",Professional Fees & Consultancy
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,MACLEAN ELECTRICAL,3082333,"32,727.45",Materials
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,MACLEAN ELECTRICAL,3082333,"35,698.31",Materials
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,MACLEAN ELECTRICAL,3082333,"42,189.57",Materials
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,MACLEAN ELECTRICAL,3082333,"6,349.35",Materials
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,MACLEAN ELECTRICAL,3082333,"8,612.52",Materials
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,MACLEAN ELECTRICAL,3082333,"43,551.63",Materials
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,MACS AUTOMATED BOLLARD SYSTEMS LTD,3086285,701,Cctv Monitoring Charge
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,MALLATITE LIMITED,3080403,"1,166.00",Materials
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,MARSHALLS STREET FURNITURE,3086440,529.08,Materials
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,MECHPLANT NORTH EAST LTD,3084495,"3,965.00",Equipment
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,MECHPLANT NORTH EAST LTD,3081935,604.2,Plant Hire
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,MECHPLANT NORTH EAST LTD,3081935,598,Plant Hire
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,MECHPLANT NORTH EAST LTD,3081935,598,Plant Hire
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3084040,"1,055.00",Direct Charges - Contractors
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,3085901,767.08,Materials
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,3085774,732.32,Materials
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,3077584,736.41,Materials
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,3085497,"1,691.56",Materials
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,3079134,"1,687.70",Materials
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,3079134,872.64,Materials
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,3083034,"3,231.31",Materials
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,3083034,662.2,Materials
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,3084011,"2,237.75",Materials
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,3085774,690.36,Materials
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,MRC ROADS LIMITED,3084463,"2,668.20",Direct Charges - Contractors
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,MRC ROADS LIMITED,3084463,"1,192.00",Direct Charges - Contractors
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,MRC ROADS LIMITED,3084943,"1,454.97",Direct Charges - Contractors
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,MRC ROADS LIMITED,3084943,515,Direct Charges - Contractors
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,MRC ROADS LIMITED,3086838,"1,538.13",Signage
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,MRC ROADS LIMITED,3086838,598,Signage
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,NEWSQUEST MEDIA GROUP,3086089,596.81,Ground Maintenance
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,NEWSQUEST MEDIA GROUP,3086464,"1,233.00",Recruitment Advertising
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,NORTHUMBRIAN ROADS LTD,3084944,"34,348.23",Direct Charges - Contractors
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,NORTHUMBRIAN ROADS LTD,3084945,"80,672.79",Direct Charges - Contractors
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,NPOWER LIMITED,0,760.54,Electricity
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,NPOWER NORTHERN LTD,0,"1,400.00",Electricity
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,NPOWER NORTHERN LTD,0,"38,279.26",Electricity
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,PREMIER TRAFFIC MANAGEMENT,3081938,"1,604.35",Direct Charges - Contractors
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,PREMIER TRAFFIC MANAGEMENT,3081938,715.14,Direct Charges - Contractors
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,PREMIER TRAFFIC MANAGEMENT,3081938,"1,491.19",Direct Charges - Contractors
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,PREMIER TRAFFIC MANAGEMENT,3081938,707.57,Direct Charges - Contractors
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,PREMIER TRAFFIC MANAGEMENT,3081938,"4,135.78",Direct Charges - Contractors
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,PREMIER TRAFFIC MANAGEMENT,3081938,842.55,Direct Charges - Contractors
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,PREMIER TRAFFIC MANAGEMENT,3081938,785.79,Direct Charges - Contractors
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,PREMIER TRAFFIC MANAGEMENT,3081938,"2,398.37",Direct Charges - Contractors
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,PREMIER TRAFFIC MANAGEMENT,3081938,"3,135.40",Direct Charges - Contractors
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,RENNYCO LTD,3085273,"1,000.00",Materials
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,RIDER INDUSTRIAL & SPECIALIST CLEANING,3086816,"1,176.00",Direct Charges - Contractors
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,RIDER INDUSTRIAL & SPECIALIST CLEANING,3086816,"1,176.00",Direct Charges - Contractors
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,SCARLET BAND MOTORS SERVICES,3068946,829.42,Other Supplies & Services
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,SCARLET BAND MOTORS SERVICES,3068946,812.52,Other Supplies & Services
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,SCARLET BAND MOTORS SERVICES,3068946,"1,066.42",Other Supplies & Services
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,SCARLET BAND MOTORS SERVICES,3068946,"1,081.72",Other Supplies & Services
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,SCARLET BAND MOTORS SERVICES,3068946,772.82,Other Supplies & Services
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,SCARLET BAND MOTORS SERVICES,3068947,"1,280.00",Other Supplies & Services
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,SCARLET BAND MOTORS SERVICES,3068947,"1,405.00",Other Supplies & Services
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,SCARLET BAND MOTORS SERVICES,3068947,"1,220.00",Other Supplies & Services
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,SCARLET BAND MOTORS SERVICES,3068947,"1,280.00",Other Supplies & Services
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,SCARLET BAND MOTORS SERVICES,3068947,"1,405.00",Other Supplies & Services
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,SCARLET BAND MOTORS SERVICES,3068946,909.8,Other Supplies & Services
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,SEYMOUR (CIVIL ENGINEERING CONTRACTORS),3085889,"3,870.00",Direct Charges - Contractors
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,SHERIFF TECHNOLOGIES LTD,3079919,"1,990.00",Routine Maintenance
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,SMITH CREATIVE COMMUNICATIONS LIMITED,3086243,"8,189.00",Marketing & Advertising
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,SPACE ARCHITECTURE (EUROPE) LTD,3086892,949.78,Consultancy Fees
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,SPACE ARCHITECTURE (EUROPE) LTD,3086499,"1,274.38",Consultancy Fees
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,SPACE ARCHITECTURE (EUROPE) LTD,3086500,"2,670.00",Consultancy Fees
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,SYMMONS MADGE ASSOCIATES LTD,3086109,"1,000.00",Employee Training Course Costs
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3086465,549.9,Direct Charges - Contractors
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,0,552,Direct Charges - Contractors
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3086465,768,Direct Charges - Contractors
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3086465,512,Direct Charges - Contractors
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3086465,702.8,Direct Charges - Contractors
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3081943,"1,219.20",Direct Charges - Contractors
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3081943,518.88,Direct Charges - Contractors
