,,Darlington Borough Council - Analysis of Transactions Over £500,,,,,
,,Jul-15,,,,,
,,,,,,,
,,,,,,,
columns,,text description,text servdesc,apar_name,order_id,amount,accdesc
,,Directotate,Service,Supplier,Order,Invoice Line Value (net of VAT),Account
INSERTED DETAIL,,Resources Group,Resources,ASSOCIATION OF NORTH EAST COUNCILS LTD,0,"25,873.00",Subscriptions
INSERTED DETAIL,,Resources Group,Resources,ASSOCIATION OF NORTH EAST COUNCILS LTD,0,"7,500.00",Subscriptions
INSERTED DETAIL,,Resources Group,Resources,DE-POEL,0,620.94,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Resources Group,Resources,DE-POEL,0,581.64,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Resources Group,Resources,DE-POEL,0,578.97,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Resources Group,Resources,DE-POEL,0,606.48,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Resources Group,Resources,ICO,3069654,500,Professional Fees & Consultancy
INSERTED DETAIL,,Resources Group,Resources,JOHN WORRALL,3070290,500,Professional Fees & Consultancy
INSERTED DETAIL,,Resources Group,Resources,KATE DODDS,3070258,"2,200.00",Professional Fees & Consultancy
INSERTED DETAIL,,Resources Group,Resources,KATE DODDS,3070259,"4,175.00",Professional Fees & Consultancy
INSERTED DETAIL,,Resources Group,Resources,MICHAEL PAGE INTERNATIONAL,3069451,"1,496.25",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Resources Group,Resources,MICHAEL PAGE INTERNATIONAL,3069451,"1,487.50",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Resources Group,Resources,MICHAEL PAGE INTERNATIONAL,3069451,"1,513.75",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Resources Group,Resources,MICHAEL PAGE INTERNATIONAL,3069451,"1,408.75",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Resources Group,Resources,MICHAEL PAGE INTERNATIONAL,3067564,"1,136.00",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Resources Group,Resources,MICHAEL PAGE INTERNATIONAL,3067564,528,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Resources Group,Resources,MR STEPHEN AINSLEY,3070252,"2,520.00",Professional Fees & Consultancy
INSERTED DETAIL,,Resources Group,Resources,MRS ELAINE AVERIS,3070254,500,Professional Fees & Consultancy
INSERTED DETAIL,,Resources Group,Resources,NEWSQUEST MEDIA GROUP,3068811,579.53,Advertising
INSERTED DETAIL,,Resources Group,Resources,NORTHGATE PUBLIC SERVICES (UK) LTD,3064412,924.6,Other Supplies & Services
INSERTED DETAIL,,Resources Group,Resources,NORTHGATE PUBLIC SERVICES (UK) LTD,3064412,"1,044.20",Other Supplies & Services
INSERTED DETAIL,,Resources Group,Resources,OSBORNES SOLICITORS LLP,3071012,600,Professional Fees & Consultancy
INSERTED DETAIL,,Resources Group,Resources,ROGER KENNINGTON CONSULTING,3069734,"1,490.00",Professional Fees & Consultancy
INSERTED DETAIL,,Resources Group,Resources,ROYAL MAIL NORTH EAST,0,"1,178.61",Postages
INSERTED DETAIL,,Resources Group,Resources,ROYAL MAIL NORTH EAST,0,"1,173.10",Postages
INSERTED DETAIL,,Resources Group,Resources,ROYAL MAIL NORTH EAST,0,"4,236.55",Postages
INSERTED DETAIL,,Resources Group,Resources,ROYAL MAIL NORTH EAST,0,793.63,Postages
INSERTED DETAIL,,Resources Group,Resources,TURKINGTON PSYCHIATRY LIMITED,3070287,"1,620.00",Professional Fees & Consultancy
INSERTED DETAIL,,Resources Group,Resources,VIRGIN MEDIA BUSINESS LIMITED,0,762.7,Equipment
INSERTED DETAIL,,Resources Group,Resources,WHISTL UK LIMITED,0,"1,887.64",Postages
INSERTED DETAIL,,Resources Group,Resources,WHISTL UK LIMITED,0,"1,671.44",Postages
INSERTED DETAIL,,Resources Group,Resources,WHISTL UK LIMITED,0,788.44,Postages
INSERTED DETAIL,,Resources Group,Resources,WHISTL UK LIMITED,0,"1,452.89",Postages
INSERTED DETAIL,,Resources Group,Resources,WHISTL UK LIMITED,0,844.5,Postages
INSERTED DETAIL,,Resources Group,Resources,WHISTL UK LIMITED,0,699.15,Postages
INSERTED DETAIL,,Resources Group,Resources,WHISTL UK LIMITED,0,679.86,Postages
INSERTED DETAIL,,Resources Group,Resources,WHISTL UK LIMITED,0,604.96,Postages
INSERTED DETAIL,,Resources Group,Resources,WHISTL UK LIMITED,0,756.05,Postages
INSERTED DETAIL,,Resources Group,Resources,WHISTL UK LIMITED,0,"1,403.16",Postages
INSERTED DETAIL,,Resources Group,Resources,WHISTL UK LIMITED,0,"1,910.28",Postages
INSERTED DETAIL,,Resources Group,Resources,WHISTL UK LIMITED,0,"1,422.99",Postages
INSERTED DETAIL,,Resources Group,Resources,WHISTL UK LIMITED,0,"2,071.84",Postages
INSERTED DETAIL,,Resources Group,Resources,WHISTL UK LIMITED,0,"8,742.11",Postages
INSERTED DETAIL,,Resources Group,Finance,SECURICOR CASH SERVICES LTD,0,985.44,Security Services
INSERTED DETAIL,,Resources Group,ICT,BT TELEPHONE PAYMENT CENTRE,0,"3,240.00",Telephone Costs
INSERTED DETAIL,,Resources Group,ICT,DAISY COMMUNICATIONS LTD,0,"6,779.65",Telephone Costs
INSERTED DETAIL,,Resources Group,ICT,VIRGIN MEDIA BUSINESS LIMITED,0,"3,777.83",Telephone Costs
INSERTED DETAIL,,Resources Group,ICT,VODAFONE,0,"2,665.30",Telephone Costs
INSERTED DETAIL,,Resources Group,Human resources management,ALLIANCE PSYCHOLOGICAL SERVICES,3067048,"1,127.00",Counselling Recharge
INSERTED DETAIL,,Resources Group,Human resources management,BODY 2 FIT LTD,3067051,"1,560.00",Physiotherapy Recharge
INSERTED DETAIL,,Resources Group,Human resources management,BODY 2 FIT LTD,3067051,"1,500.00",Physiotherapy Recharge
INSERTED DETAIL,,Resources Group,Human resources management,BOND DICKINSON,3065636,"6,816.00",Professional Fees & Consultancy
INSERTED DETAIL,,Resources Group,Human resources management,BOND DICKINSON,3065636,"9,432.50",Professional Fees & Consultancy
INSERTED DETAIL,,Resources Group,Human resources management,BOND DICKINSON,3065636,"17,845.00",Professional Fees & Consultancy
INSERTED DETAIL,,Resources Group,Human resources management,DISCLOSURE & BARRING SERVICE,0,"4,290.00",DBS Checks
INSERTED DETAIL,,Resources Group,Human resources management,GATENBY SANDERSON,3069741,"4,800.00",Recruitment Advertising
INSERTED DETAIL,,Resources Group,Human resources management,GATENBY SANDERSON,3069742,"4,619.00",Recruitment Advertising
INSERTED DETAIL,,Resources Group,Human resources management,LANGTON (MEDICAL TRAINING) LTD,3069876,540,Employee Training Course Costs
INSERTED DETAIL,,Resources Group,Human resources management,MEDACS HEALTHCARE PLC,3067011,"8,629.88",Professional Fees & Consultancy
INSERTED DETAIL,,Resources Group,Human resources management,SYD STRIKE TRAINING SOLUTIONS,3068584,"1,040.00",Employee Training Course Costs
INSERTED DETAIL,,Resources Group,Human resources management,SYD STRIKE TRAINING SOLUTIONS,3068584,520,Employee Training Course Costs
INSERTED DETAIL,,Resources Group,Transformation,ADT FIRE & SECURITY PLC,3069445,562.56,Cctv Monitoring Charge
INSERTED DETAIL,,Resources Group,Transformation,ADT FIRE & SECURITY PLC,3069672,"1,035.34",Cctv Monitoring Charge
INSERTED DETAIL,,Resources Group,Transformation,ADT FIRE & SECURITY PLC,3069185,879.55,Cyclical - Fire Alarms
INSERTED DETAIL,,Resources Group,Transformation,ADT FIRE & SECURITY PLC,3069305,802.8,Cyclical - Fire Alarms
INSERTED DETAIL,,Resources Group,Transformation,ADT FIRE & SECURITY PLC,3069971,"1,223.28",Cyclical - Fire Alarms
INSERTED DETAIL,,Resources Group,Transformation,ADT FIRE & SECURITY PLC,3069979,762.73,Cyclical - Fire Alarms
INSERTED DETAIL,,Resources Group,Transformation,ADT FIRE & SECURITY PLC,3069444,"1,693.24",Cyclical - Fire Alarms
INSERTED DETAIL,,Resources Group,Transformation,ADT FIRE & SECURITY PLC,3069333,"2,576.18",Cyclical - Fire Alarms
INSERTED DETAIL,,Resources Group,Transformation,ADT FIRE & SECURITY PLC,3069682,"4,831.63",Cyclical - Fire Alarms
INSERTED DETAIL,,Resources Group,Transformation,ADT FIRE & SECURITY PLC,3069939,"1,012.04",Cyclical - Fire Alarms
INSERTED DETAIL,,Resources Group,Transformation,ADT FIRE & SECURITY PLC,3069111,"1,339.51",Cyclical - Maint Gates & Doors
INSERTED DETAIL,,Resources Group,Transformation,ADT FIRE & SECURITY PLC,3069966,"4,038.37",Cyclical - Maint Gates & Doors
INSERTED DETAIL,,Resources Group,Transformation,ADT FIRE & SECURITY PLC,3069829,615.53,Cyclical - Intruder Alarms
INSERTED DETAIL,,Resources Group,Transformation,ADT FIRE & SECURITY PLC,3069135,"2,526.89",Cyclical - Intruder Alarms
INSERTED DETAIL,,Resources Group,Transformation,ADT FIRE & SECURITY PLC,3069306,"1,017.64",Cyclical - Intruder Alarms
INSERTED DETAIL,,Resources Group,Transformation,ADT FIRE & SECURITY PLC,3069978,959.58,Cyclical - Intruder Alarms
INSERTED DETAIL,,Resources Group,Transformation,ADT FIRE & SECURITY PLC,3069936,827.97,Cyclical - Intruder Alarms
INSERTED DETAIL,,Resources Group,Transformation,ADT FIRE & SECURITY PLC,3069443,"1,063.75",Cyclical - Intruder Alarms
INSERTED DETAIL,,Resources Group,Transformation,ADT FIRE & SECURITY PLC,3069442,"1,159.77",Cyclical - Intruder Alarms
INSERTED DETAIL,,Resources Group,Transformation,ADT FIRE & SECURITY PLC,3069968,"1,040.81",Cyclical - Intruder Alarms
INSERTED DETAIL,,Resources Group,Transformation,ADT FIRE & SECURITY PLC,3069967,"1,380.61",Cyclical - Intruder Alarms
INSERTED DETAIL,,Resources Group,Transformation,ADT FIRE & SECURITY PLC,3069671,814.82,Cyclical - Intruder Alarms
INSERTED DETAIL,,Resources Group,Transformation,ADT FIRE & SECURITY PLC,3069446,703.81,Cyclical - Intruder Alarms
INSERTED DETAIL,,Resources Group,Transformation,ADT FIRE & SECURITY PLC,3069755,"1,845.04",Cyclical - Intruder Alarms
INSERTED DETAIL,,Resources Group,Transformation,ADT FIRE & SECURITY PLC,3069969,732.12,Cyclical - Intruder Alarms
INSERTED DETAIL,,Resources Group,Transformation,ADT FIRE & SECURITY PLC,3069681,745.3,Cyclical - Intruder Alarms
INSERTED DETAIL,,Resources Group,Transformation,ADT FIRE & SECURITY PLC,3069824,760.91,Cyclical - Intruder Alarms
INSERTED DETAIL,,Resources Group,Transformation,ADT FIRE & SECURITY PLC,3069938,"1,474.89",Cyclical - Intruder Alarms
INSERTED DETAIL,,Resources Group,Transformation,ADT FIRE & SECURITY PLC,3069937,"2,331.44",Repairs - Door Entry System
INSERTED DETAIL,,Resources Group,Transformation,APEC ENVIRONMENTAL,3069310,"1,080.00",Repairs - Asbestos Removal
INSERTED DETAIL,,Resources Group,Transformation,CANON (UK) LIMITED,0,"19,955.71",Printing
INSERTED DETAIL,,Resources Group,Transformation,CHARLES SOLOMEN,3069961,900,Employee Training Course Costs
INSERTED DETAIL,,Resources Group,Transformation,COMBINED POWER (SOUTH) LTD,0,"2,366.25",Electricity
INSERTED DETAIL,,Resources Group,Transformation,CORONA ENERGY LTD,0,"3,264.56",Gas
INSERTED DETAIL,,Resources Group,Transformation,CORONA ENERGY LTD,0,579.5,Gas
INSERTED DETAIL,,Resources Group,Transformation,CORONA ENERGY LTD,0,"2,000.56",Gas
INSERTED DETAIL,,Resources Group,Transformation,CORONA ENERGY LTD,0,651.35,Gas
INSERTED DETAIL,,Resources Group,Transformation,CORONA ENERGY LTD,0,"6,676.97",Gas
INSERTED DETAIL,,Resources Group,Transformation,CROWCON DETECTION INST LTD,3068778,570,Cyclical-Boiler/Servicing
INSERTED DETAIL,,Resources Group,Transformation,DURHAM COUNTY COUNCIL,3069189,555.47,Repairs - Lifts
INSERTED DETAIL,,Resources Group,Transformation,EASBY FLOORING LTD,3066217,"4,238.09",Repairs - Building Fabric
INSERTED DETAIL,,Resources Group,Transformation,FLEURETS (LEISURE PROPERTY SPECIALISTS),3070532,"4,950.00",Professional Fees & Consultancy
INSERTED DETAIL,,Resources Group,Transformation,FRANCIS CONSTRUCTION,3070138,500,Repairs - Building Fabric
INSERTED DETAIL,,Resources Group,Transformation,FRANCIS CONSTRUCTION,3068563,"7,800.00",Repairs - Building Fabric
INSERTED DETAIL,,Resources Group,Transformation,FRANCIS CONSTRUCTION,3065659,"1,300.00",Repairs - Building Fabric
INSERTED DETAIL,,Resources Group,Transformation,GUARDIAN ELECTRICAL SOLUTIONS,3067280,"2,340.00",Repairs - Electrical
INSERTED DETAIL,,Resources Group,Transformation,HAMWORTHY HEATING LTD,3068863,"1,186.00",Alterations & Improvements - Mechanical
INSERTED DETAIL,,Resources Group,Transformation,HUTTON FIRE PROTECTION,3064017,767.12,Cyclical - Fire Fighting Equipment
INSERTED DETAIL,,Resources Group,Transformation,JEWSON LTD,3068864,828.7,Repairs - Mechanical
INSERTED DETAIL,,Resources Group,Transformation,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3066857,"3,930.00",Repairs - Building Fabric
INSERTED DETAIL,,Resources Group,Transformation,MULTICORD,3068547,528,Premises Related Hire Charges
INSERTED DETAIL,,Resources Group,Transformation,NORTHERN STEEPLEJACKS (EDINBURGH) LTD,3068154,850,Cyclical - Building Surveys
INSERTED DETAIL,,Resources Group,Transformation,NORTHUMBRIAN WATER,0,519.09,Water Charges
INSERTED DETAIL,,Resources Group,Transformation,NORTHUMBRIAN WATER,0,"2,048.53",Water Charges
INSERTED DETAIL,,Resources Group,Transformation,NORTHUMBRIAN WATER,0,"2,643.68",Water Charges
INSERTED DETAIL,,Resources Group,Transformation,NORTHUMBRIAN WATER,0,"2,134.57",Water Charges
INSERTED DETAIL,,Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,"13,707.83",Electricity
INSERTED DETAIL,,Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,686.07,Electricity
INSERTED DETAIL,,Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,531.25,Electricity
INSERTED DETAIL,,Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,946.63,Electricity
INSERTED DETAIL,,Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,"1,929.43",Electricity
INSERTED DETAIL,,Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,"1,263.39",Electricity
INSERTED DETAIL,,Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,845.24,Electricity
INSERTED DETAIL,,Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,"2,400.61",Electricity
INSERTED DETAIL,,Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,"1,484.08",Electricity
