INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,SEVERNSIDE WHOLESALERS LTD,3080592,941.39,Items For Resale
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,SPORTMAX,0,954.3,Items For Resale
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,STONEGRAVE AGGREGATES LTD,3068970,"247,771.18",Waste Management
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,STONEGRAVE AGGREGATES LTD,3068970,"40,811.60",Waste Management
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,STONEGRAVE AGGREGATES LTD,3073186,950,Equipment Hire
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,STONEGRAVE AGGREGATES LTD,3068970,"256,091.66",Waste Management
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,STONEGRAVE AGGREGATES LTD,3068970,"25,181.58",Waste Management
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,SUPERKRUSH,3072137,"3,857.00",Professional Fees & Consultancy
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,TARMAC LTD,3081733,632.8,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,THE BIRMINGHAM STAGE COMPANY,0,"40,000.00",Artist Payments
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,THE DESIGN CONCEPT,3082490,"2,950.00",Consultancy Fees
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,THE PERFORMING RIGHT SOCIETY LIMITED,0,822.94,Other Supplies & Services
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,THE STEAM MACHINE BREWING CO LTD,3081232,556.8,Items For Resale
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,THE TOURING CONSORTIUM LTD,0,"14,847.46",Artist Payments
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,WESTWOOD TIMBER & FENCING,3079225,"3,250.00",Other Supplies & Services
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,WHITEHOUSE FUNERAL SERVICE LTD,3082033,722.84,Contract Funerals
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,WICKSTEED LEISURE LTD,3079266,"1,341.00",Building Repairs And Maintenance
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,WOODCRAFT UK LTD,3079012,832,Furniture
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,XN LEISURE SYSTEMS LTD,3079608,700,Other Supplies & Services
INSERTED DETAIL,,Neighbourhood Services & Resources,Legal & Procurement,ALPHA BIO LABS,3082608,720,Professional Fees & Consultancy
INSERTED DETAIL,,Neighbourhood Services & Resources,Legal & Procurement,JANINE RICHARDS,3082097,800,Professional Fees & Consultancy
INSERTED DETAIL,,Neighbourhood Services & Resources,Legal & Procurement,JANINE RICHARDS,3082096,"1,700.00",Professional Fees & Consultancy
INSERTED DETAIL,,Neighbourhood Services & Resources,Legal & Procurement,KATE DODDS,3082087,600,Professional Fees & Consultancy
INSERTED DETAIL,,Neighbourhood Services & Resources,Legal & Procurement,MISS COLLETTE PRICE,3082095,600,Professional Fees & Consultancy
INSERTED DETAIL,,Neighbourhood Services & Resources,Legal & Procurement,MISS VILMA VODANOVIC,3082496,600,Professional Fees & Consultancy
INSERTED DETAIL,,Neighbourhood Services & Resources,Legal & Procurement,NEIL COOKSON,3071632,"1,841.50",Professional Fees & Consultancy
INSERTED DETAIL,,Neighbourhood Services & Resources,Legal & Procurement,ROGER KENNINGTON CONSULTING,3082628,837.23,Professional Fees & Consultancy
INSERTED DETAIL,,Neighbourhood Services & Resources,Legal & Procurement,THOMSON REUTERS,3080454,"10,610.74",Subscriptions
INSERTED DETAIL,,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",ADARE LIMITED,3082234,"1,216.80",Printing
INSERTED DETAIL,,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",NORTH EAST REGIONAL EMPLOYERS ORG,3081064,"15,680.00",Subscriptions
INSERTED DETAIL,,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",NORTHGATE PUBLIC SERVICES (UK) LTD,3064412,690,Other Supplies & Services
INSERTED DETAIL,,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",NORTHGATE PUBLIC SERVICES (UK) LTD,3078848,915.4,Other Supplies & Services
INSERTED DETAIL,,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",ROYAL MAIL NORTH EAST,0,"1,643.40",Postages
INSERTED DETAIL,,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",ROYAL MAIL NORTH EAST,0,"1,147.60",Postages
INSERTED DETAIL,,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",ROYAL MAIL NORTH EAST,0,"1,600.98",Postages
INSERTED DETAIL,,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",ROYAL MAIL NORTH EAST,0,"8,289.46",Postages
INSERTED DETAIL,,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",ROYAL MAIL NORTH EAST,0,"1,133.39",Postages
INSERTED DETAIL,,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",WHISTL UK LIMITED,0,980.28,Postages
INSERTED DETAIL,,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",WHISTL UK LIMITED,0,"2,730.09",Postages
INSERTED DETAIL,,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",WHISTL UK LIMITED,0,"1,212.92",Postages
INSERTED DETAIL,,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",WHISTL UK LIMITED,0,"1,461.17",Postages
INSERTED DETAIL,,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",WHISTL UK LIMITED,0,"1,316.81",Postages
INSERTED DETAIL,,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",WHISTL UK LIMITED,0,"1,895.49",Postages
INSERTED DETAIL,,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",WHISTL UK LIMITED,0,"1,429.96",Postages
INSERTED DETAIL,,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",XPRESS SOFTWARE SOLUTIONS LTD,3082394,"12,410.61",Ict Software Support & Maintenance
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,ALBANY OFFICE FURNITURE SOLUTIONS,3080278,599,Equipment
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,CRITIQOM LIMITED,3082470,"2,960.91",Postages
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,CRITIQOM LIMITED,3082470,772.35,Postages
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,CRITIQOM LIMITED,3082470,"2,960.91",Postages
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,CRITIQOM LIMITED,3082470,772.35,Postages
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,DE-POEL,0,"1,017.50",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,DE-POEL,0,907.5,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,DE-POEL,0,"1,017.50",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,DE-POEL,0,"1,017.50",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,DE-POEL,0,"1,017.50",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,GRANGE IT LIMITED,3082475,"1,480.00",Ict Hardware Support & Maintenance
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,HARROWGATE HILL LODGE,3080670,"1,938.00",Board & Lodgings For Homeless Clients
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,MAG:NET SOLUTIONS LTD,3082040,909.6,Professional Fees & Consultancy
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,NORTHUMBRIAN WATER,0,"1,692.00",Discount On Collection - Nwl
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,WILKIN CHAPMAN LLP,3082607,"1,127.00",Professional Fees & Consultancy
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,A S CROCKER (PLASTERERS) LIMITED,3076805,"10,827.18",Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,ABBEY ART STONE,3079921,894.12,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,ABBEY ART STONE,3079922,"1,526.76",Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,ABBEY ART STONE,3079923,"1,526.76",Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,ABBEY ART STONE,3079032,665.48,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,ACS REGISTRARS,0,"2,600.00",Professional Fees & Consultancy
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,AGGREGATE INDUSTRIES UK LTD,3081630,"2,593.50",Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,ALFRED BAGNALL & SONS (NORTH EAST )  LTD,3079947,"3,026.20",Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3076916,"1,075.25",Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3076916,"1,071.00",Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3076916,"1,343.00",Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3076916,939.25,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3076916,"1,071.00",Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3076177,946.05,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3076177,954,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3076177,946.05,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3081417,842.7,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3081417,"1,208.40",Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3081417,954,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,BARCLAY ROOFING LTD,3079196,"13,225.98",Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,BRICKWORK DIRECT LIMITED,3078437,"11,872.21",Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CONTRACT FLOORING SERVICES (NE) LTD,3080752,657,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3079804,"1,299.87",Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3079811,"1,334.34",Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3079795,"1,213.40",Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3080036,557.48,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3079808,"1,318.17",Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3079809,"1,358.70",Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3080032,584.79,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3080617,732.59,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3079806,"1,329.04",Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3080853,"1,323.72",Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3080860,"1,392.16",Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3080859,651.78,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3080861,"1,474.76",Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3080859,"1,512.47",Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3080853,584.13,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3079815,"1,384.78",Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3080031,554.71,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3080012,788.07,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3071996,501.32,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3071927,691.83,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3079800,"1,292.73",Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3080033,635.99,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3079802,"1,289.28",Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3079801,"1,475.71",Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3080037,718.42,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3079803,"1,488.19",Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3079580,732.65,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3079823,"1,299.78",Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3079806,"1,417.97",Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3079817,"1,415.34",Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3079805,"1,344.91",Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3079822,"1,371.28",Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3079810,"1,350.79",Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3079812,"1,258.27",Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3079799,"1,300.12",Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3079798,"1,369.10",Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3079794,"1,312.29",Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3080854,"1,370.73",Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3080854,578.05,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3080868,"1,458.76",Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3080866,"1,315.08",Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3080864,"1,462.18",Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3080863,540.66,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3080870,"1,343.97",Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3080868,578.05,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3080864,634.37,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3080863,"1,353.86",Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3080861,584.13,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DARLINGTON DOOR SERVICES LTD,3078606,"8,201.00",Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DARLINGTON SCAFFOLDING LTD,3080520,"2,000.00",Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DARLINGTON SCAFFOLDING LTD,3080522,"2,000.00",Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DARLINGTON SCAFFOLDING LTD,3080618,510,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,558.7,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.74,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,602.36,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.74,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.37,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,941.65,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,534.65,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,875.28,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,500.37,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,812.76,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,"1,012.00",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,633.36,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,823.18,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,506.79,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,812.76,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.37,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,"1,062.60",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,648.44,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,989.9,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,812.76,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.37,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,534.65,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,771.65,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,588.12,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,812.76,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,500.37,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,812.76,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,501.8,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,588.9,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.37,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.37,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.74,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.74,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,602.36,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,510.6,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,"1,062.60",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,648.44,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,534.65,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,844.02,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,513.2,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,812.76,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.37,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,534.65,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,501.8,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,501.8,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,502.09,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,502.09,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.74,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.37,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.74,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.74,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,602.36,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,558.7,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.37,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,510.6,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.74,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.37,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.74,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.37,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.37,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,534.65,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,860.2,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,588.12,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,EASBY FLOORING LTD,3080524,"9,048.82",Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,EASBY FLOORING LTD,3080976,"1,061.78",Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,EASBY FLOORING LTD,3080976,"1,158.30",Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,FAB-TECH ENGINEERING (UK) LTD,3082576,702,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,HAYS SPECIALIST SERVICES,3082055,599.05,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,HAYS SPECIALIST SERVICES,3079751,564.27,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,HAYS SPECIALIST SERVICES,3076196,991.19,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,HAYS SPECIALIST SERVICES,3076196,976.82,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3078122,715.37,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3077552,"1,468.80",Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3078122,715.01,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3079989,"1,279.04",Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3078122,715.01,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3078122,715.37,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3079574,979.2,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3078122,664.66,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3078122,664.66,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3081429,"1,706.32",Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3075673,"1,108.80",Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3075673,"1,021.50",Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3077451,"6,717.27",Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3079544,"1,021.83",Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3078121,"2,115.00",Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3080684,"1,922.28",Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3080779,"2,945.00",Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3079988,849,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3078788,"3,456.00",Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3078121,"2,350.10",Materials
