Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2017-12-22,366043.04,Electrification and Fixed Plant,ABB Ltd,,
2017-12-20,36949.22,Plant and Tools,ABB Ltd,,
2017-12-20,2484751.55,Electrification and Fixed Plant,ABC Electrification Ltd,,
2017-12-15,2470797.59,Electrification and Fixed Plant,ABC Electrification Ltd,,
2017-12-18,1587562.62,Electrification and Fixed Plant,ABC Electrification Ltd,,
2017-12-05,38994.23,Professional Services Direct,AECOM Infrastructure & Environment UK Ltd,,
2017-12-18,253790.64,Professional Services Direct,AECOM Infrastructure & Environment UK Ltd,,
2017-12-22,98852.90,Track,AECOM Infrastructure & Environment UK Ltd,,
2017-12-22,72358.90,Track,AECOM Infrastructure & Environment UK Ltd,,
2017-12-06,50485.17,Professional Services Direct,AECOM Infrastructure & Environment UK Ltd,,
2017-12-07,28568.70,Land & Property Acquisitions (incl. Business Consultancy),AECOM Infrastructure & Environment UK Ltd,,
2017-12-18,46154.00,Track,AECOM Infrastructure & Environment UK Ltd,,
2017-12-18,42616.00,Track,AECOM Infrastructure & Environment UK Ltd,,
2017-12-18,93890.00,Professional Services Direct,AECOM Infrastructure & Environment UK Ltd,,
2017-12-05,478314.13,General Civils,AECOM Infrastructure & Environment UK Ltd,,
2017-12-19,35202.88,Track,AECOM Infrastructure & Environment UK Ltd,,
2017-12-19,36539.00,Track,AECOM Infrastructure & Environment UK Ltd,,
2017-12-07,308379.69,Track,AECOM Infrastructure & Environment UK Ltd,,
2017-12-18,68567.76,Track,AECOM Infrastructure & Environment UK Ltd,,
2017-12-18,161272.00,Track,AECOM Infrastructure & Environment UK Ltd,,
2017-12-06,357565.66,Track,AECOM Infrastructure & Environment UK Ltd,,
2017-12-18,90081.48,Track,AECOM Infrastructure & Environment UK Ltd,,
2017-12-05,57553.27,Professional Services Direct,AECOM Infrastructure & Environment UK Ltd,,
2017-12-18,100549.75,Professional Services Direct,AECOM Infrastructure & Environment UK Ltd,,
2017-12-14,71463.18,General Civils,AECOM Ltd,,
2017-12-18,424724.58,Professional Services Direct,AECOM Ltd,,
2017-12-08,203322.66,General Civils,AECOM Ltd,,
2017-12-28,68475.13,General Civils,AECOM Ltd,,
2017-12-28,51977.83,General Civils,AECOM Ltd,,
2017-12-05,30579.38,Professional Services Direct,AECOM Ltd,,
2017-12-19,255157.35,Professional Services Direct,AECOM Ltd,,
2017-12-18,25364.15,General Civils,AECOM Ltd,,
2017-12-10,58842.40,General Civils,AECOM Ltd,,
2017-12-19,50128.58,General Civils,AECOM Ltd,,
2017-12-19,75457.24,General Civils,AECOM Ltd,,
2017-12-19,351157.88,General Civils,AECOM Ltd,,
2017-12-12,27274.66,Professional Services Direct,AECOM Ltd,,
2017-12-19,41801.64,General Civils,AECOM Ltd,,
2017-12-19,115534.06,General Civils,AECOM Ltd,,
2017-12-11,34110.93,Electrification and Fixed Plant,AM1 Projects Ltd,,
2017-12-21,188431.32,Facilities - Soft Services,APCOA Parking (UK) Ltd,,
2017-12-06,26600.72,HR and Training,ASE Corporate Eyecare Ltd,,
2017-12-10,31600.80,Supplies and Services,Abellio East Anglia Ltd t/a Greater Anglia,,
2017-12-19,269936.75,Professional Services Direct,Abellio Greater Anglia Ltd,,
2017-12-14,625457.42,Regulatory Charges,Abellio Greater Anglia Ltd,,
2017-12-18,39950.00,Telecoms,Abellio ScotRail Ltd,,
2017-12-21,375577.50,Regulatory Charges,Abellio ScotRail Ltd,,
2017-12-01,203968.67,Utilities,Abellio ScotRail Ltd,,
2017-12-04,311365.79,HR and Training,Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,,
2017-12-14,264351.96,HR and Training,Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,,
2017-12-14,29500.00,HR and Training,Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,,
2017-12-18,459916.36,HR and Training,Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,,
2017-12-28,322346.26,HR and Training,Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,,
2017-12-05,43351.78,Land & Property Acquisitions (incl. Business Consultancy),Addleshaw Goddard,,
2017-12-06,42593.31,Land & Property Acquisitions (incl. Business Consultancy),Addleshaw Goddard,,
2017-12-05,34655.86,Land & Property Acquisitions (incl. Business Consultancy),Addleshaw Goddard,,
2017-12-20,58794.07,Land & Property Acquisitions (incl. Business Consultancy),Addleshaw Goddard,,
2017-12-18,112136.00,HR and Training,Adviserplus Business Solutions Ltd,,
2017-12-28,49781.80,Logistics,Aggregate Industries UK Ltd,,
2017-12-07,52895.40,,Allbatteries UK Ltd,,
2017-12-07,62094.60,,Allbatteries UK Ltd,,
2017-12-07,364381.76,Road Fleet,Allstar Business Solutions Ltd,,
2017-12-20,385128.10,Road Fleet,Allstar Business Solutions Ltd,,
2017-12-19,383631.74,Road Fleet,Allstar Business Solutions Ltd,,
2017-12-07,164506.57,Professional Services Direct,Alstom Transport UK Ltd,,
2017-12-11,177146.04,Professional Services Direct,Alstom Transport UK Ltd,,
2017-12-29,52000.00,Signalling,Alstom Transport UK Ltd,,
2017-12-29,46303.00,Signalling,Alstom Transport UK Ltd,,
2017-12-05,2088138.47,Signalling,Alstom Transport UK Ltd,,
2017-12-08,37257.93,Signalling,Alstom Transport UK Ltd,,
2017-12-07,29347.29,Signalling,Alstom Transport UK Ltd,,
2017-12-22,168661.47,Signalling,Alstom Transport UK Ltd,,
2017-12-22,240718.29,Signalling,Alstom Transport UK Ltd,,
2017-12-21,1306068.24,Signalling,Alstom Transport UK Ltd,,
2017-12-01,3060149.81,Signalling,Alstom Transport UK Ltd,,
2017-12-19,3709782.80,Signalling,Alstom Transport UK Ltd,,
2017-12-04,42297.65,Signalling,Alstom Transport UK Ltd,,
2017-12-11,84677.96,Professional Services Direct,Altran UK Ltd,,
2017-12-05,41916.36,Professional Services Direct,Altran UK Ltd,,
2017-12-18,37877.92,General Civils,Alun Griffiths (Contractors) Ltd,,
2017-12-21,89906.58,General Civils,Alun Griffiths (Contractors) Ltd,,
2017-12-04,57234.59,General Civils,Alun Griffiths (Contractors) Ltd,,
2017-12-18,55618.41,General Civils,Alun Griffiths (Contractors) Ltd,,
2017-12-20,166246.00,General Civils,Alun Griffiths (Contractors) Ltd,,
2017-12-27,234888.67,General Civils,Alun Griffiths (Contractors) Ltd,,
2017-12-20,223284.26,General Civils,Alun Griffiths (Contractors) Ltd,,
2017-12-14,37821.78,General Civils,Alun Griffiths (Contractors) Ltd,,
2017-12-05,286514.84,Buildings,Alun Griffiths (Contractors) Ltd,,
2017-12-04,121886.59,General Civils,Alun Griffiths (Contractors) Ltd,,
2017-12-18,89795.07,General Civils,Alun Griffiths (Contractors) Ltd,,
2017-12-05,130464.91,General Civils,Alun Griffiths (Contractors) Ltd,,
2017-12-18,66867.83,General Civils,Alun Griffiths (Contractors) Ltd,,
2017-12-14,280934.65,General Civils,Alun Griffiths (Contractors) Ltd,,
2017-12-14,66010.65,General Civils,Alun Griffiths (Contractors) Ltd,,
