Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2019-05-01,331.72,Housing Services,HOUSING BENEFIT,,
2019-05-01,695.92,Housing Services,HOUSING BENEFIT,,
2019-05-01,414.24,Housing Services,HOUSING BENEFIT,,
2019-05-01,363.60,Housing Services,HOUSING BENEFIT,,
2019-05-01,363.60,Housing Services,HOUSING BENEFIT,,
2019-05-01,330.00,Housing Services,HOUSING BENEFIT,,
2019-05-01,270.00,Public Health,LLOYDS PHARMACY LIMITED,,
2019-05-01,300.00,Public Health,LLOYDS PHARMACY LIMITED,,
2019-05-01,420.00,Public Health,LLOYDS PHARMACY LIMITED,,
2019-05-01,300.00,Public Health,FAIRMAN CHEMISTS LTD,,
2019-05-01,2190.00,Public Health,FAIRMAN CHEMISTS LTD,,
2019-05-01,1200.00,Children's & Education Services,MCKECHNIES LIMITED,,
2019-05-01,640.56,Highways & Transport Services,CAPITA SYMONDS LTD,,
2019-05-01,221.13,Highways & Transport Services,CAPITA SYMONDS LTD,,
2019-05-01,2069.24,Capital,CAPITA SYMONDS LTD,,
2019-05-01,994.52,Housing Revenue Account,TULLETT PREBON (EUROPE) LIMITED,,
2019-05-01,6405.49,Unallocated,TULLETT PREBON (EUROPE) LIMITED,,
2019-05-01,400.00,Unallocated,G HARRISONS T/A GMA MOTORS,,
2019-05-01,294.73,Cultural & Related Services,NNT LIFT COMPANY (FUNDCO 1) LIMITED,,
2019-05-01,20079.84,Cultural & Related Services,NNT LIFT COMPANY (FUNDCO 1) LIMITED,,
2019-05-01,549.23,Environmental & Regulatory Services,ST OSWALDS HOSPICE,,
2019-05-01,959.00,Housing Revenue Account,TYNECASTLE CARPETS AND BEDS,,
2019-05-01,1082.00,Housing Revenue Account,TYNECASTLE CARPETS AND BEDS,,
2019-05-01,78319.67,Capital,WIDEOPEN MEDICAL CENTRE,,
2019-05-01,880.00,Adult Social Care,Redacted Personal Data,,
2019-05-01,4959.00,Children's & Education Services,BARNARDO'S,,
2019-05-01,2870.40,Cultural & Related Services,PROQUEST INFORMATION & LEARNING LTD,,
2019-05-01,7493.20,Children's & Education Services,TYNEMOUTH NURSERY AT THE ACADEMY,,
2019-05-01,390.00,Unallocated,CLENTEC SERVICE LTD,,
2019-05-01,610.00,Children's & Education Services,NORTHUMBRIA UNIVERSITY,,
2019-05-01,610.00,Children's & Education Services,NORTHUMBRIA UNIVERSITY,,
2019-05-01,610.00,Children's & Education Services,NORTHUMBRIA UNIVERSITY,,
2019-05-01,11653.20,Children's & Education Services,TYNEMOUTH LILLIPUT NURSERY,,
2019-05-01,859.45,Capital,KIER NORTH TYNESIDE LIMITED,,
2019-05-01,32046.73,Capital,KIER NORTH TYNESIDE LIMITED,,
2019-05-01,74775.71,Capital,KIER NORTH TYNESIDE LIMITED,,
2019-05-01,4986.30,Unallocated,ICAP EUROPE LTD,,
2019-05-01,7709.58,Unallocated,ICAP EUROPE LTD,,
2019-05-01,3520.00,Children's & Education Services,HOWARD HOUSE CARE LIMITED,,
2019-05-01,6118.16,Children's & Education Services,HOWARD HOUSE CARE LIMITED,,
2019-05-01,503.49,Children's & Education Services,BLUE LINE TAXIS,,
2019-05-01,209.91,Children's & Education Services,BLUE LINE TAXIS,,
2019-05-01,261.21,Children's & Education Services,BLUE LINE TAXIS,,
2019-05-01,328.22,Children's & Education Services,BLUE LINE TAXIS,,
2019-05-01,503.49,Children's & Education Services,BLUE LINE TAXIS,,
2019-05-01,648.02,Children's & Education Services,BLUE LINE TAXIS,,
2019-05-01,1301.92,Children's & Education Services,BLUE LINE TAXIS,,
2019-05-01,2789.11,Children's & Education Services,BLUE LINE TAXIS,,
2019-05-01,800.00,Housing Services,WALLSEND PEOPLES CENTRE,,
2019-05-01,831.06,Unallocated,FREIGHT TRANSPORT ASSOCIATION,,
2019-05-01,63.50,Cultural & Related Services,CARRS BILLINGTON AGRICULTURE,,
2019-05-01,63.50,Cultural & Related Services,CARRS BILLINGTON AGRICULTURE,,
2019-05-01,115.98,Cultural & Related Services,CARRS BILLINGTON AGRICULTURE,,
2019-05-01,205.00,Cultural & Related Services,CARRS BILLINGTON AGRICULTURE,,
2019-05-01,5500.00,Cultural & Related Services,MARDEN BRIDGE MIDDLE SCHOOL,,
2019-05-01,253.00,Children's & Education Services,Redacted Personal Data,,
2019-05-01,722.50,Children's & Education Services,Redacted Personal Data,,
2019-05-01,320.00,Housing Services,HARPER SIGNS LIMITED,,
2019-05-01,3000.00,Children's & Education Services,PADDOCK HOUSE LTD,,
2019-05-01,997.26,Housing Revenue Account,KING & SHAXSON LIMITED,,
2019-05-01,2160.00,Housing Services,THE CRECHEMOBILE PROJECT,,
2019-05-01,430.00,Unallocated,LINDEN FLUID POWER LTD,,
2019-05-01,8177.44,Adult Social Care,HMS SERVICES LTD T/A HMS CARE,,
2019-05-01,770.00,Capital,FRANKS PORTLOCK CONSULTING LIMITED,,
2019-05-01,319.64,Planning Services,NWG BUSINESS LIMITED,,
2019-05-01,1500.00,Children's & Education Services,NCJ MEDIA LTD,,
2019-05-01,2266.06,Unallocated,OIL NRG LIMITED,,
2019-05-01,3021.80,Unallocated,OIL NRG LIMITED,,
2019-05-01,18585.84,Unallocated,OIL NRG LIMITED,,
2019-05-01,31060.64,Unallocated,OIL NRG LIMITED,,
2019-05-01,1058.65,Children's & Education Services,DE POEL MANAGED SERVICES LIMITED,,
2019-05-01,1058.65,Children's & Education Services,DE POEL MANAGED SERVICES LIMITED,,
2019-05-01,1058.65,Children's & Education Services,DE POEL MANAGED SERVICES LIMITED,,
2019-05-01,1058.65,Children's & Education Services,DE POEL MANAGED SERVICES LIMITED,,
2019-05-01,1047.69,Children's & Education Services,DE POEL MANAGED SERVICES LIMITED,,
2019-05-01,1047.69,Children's & Education Services,DE POEL MANAGED SERVICES LIMITED,,
2019-05-01,722.35,Children's & Education Services,DE POEL MANAGED SERVICES LIMITED,,
2019-05-01,640.13,Children's & Education Services,DE POEL MANAGED SERVICES LIMITED,,
2019-05-01,441.02,Central Services,DE POEL MANAGED SERVICES LIMITED,,
2019-05-01,438.88,Children's & Education Services,DE POEL MANAGED SERVICES LIMITED,,
2019-05-01,432.34,Environmental & Regulatory Services,DE POEL MANAGED SERVICES LIMITED,,
2019-05-01,432.34,Environmental & Regulatory Services,DE POEL MANAGED SERVICES LIMITED,,
2019-05-01,221.96,Children's & Education Services,DE POEL MANAGED SERVICES LIMITED,,
2019-05-01,221.96,Children's & Education Services,DE POEL MANAGED SERVICES LIMITED,,
2019-05-01,221.96,Children's & Education Services,DE POEL MANAGED SERVICES LIMITED,,
2019-05-01,221.96,Children's & Education Services,DE POEL MANAGED SERVICES LIMITED,,
2019-05-01,221.96,Children's & Education Services,DE POEL MANAGED SERVICES LIMITED,,
2019-05-01,221.96,Children's & Education Services,DE POEL MANAGED SERVICES LIMITED,,
2019-05-01,221.96,Children's & Education Services,DE POEL MANAGED SERVICES LIMITED,,
2019-05-01,221.96,Children's & Education Services,DE POEL MANAGED SERVICES LIMITED,,
2019-05-01,221.96,Children's & Education Services,DE POEL MANAGED SERVICES LIMITED,,
2019-05-01,221.96,Children's & Education Services,DE POEL MANAGED SERVICES LIMITED,,
2019-05-01,221.96,Children's & Education Services,DE POEL MANAGED SERVICES LIMITED,,
2019-05-01,221.96,Children's & Education Services,DE POEL MANAGED SERVICES LIMITED,,
2019-05-01,221.96,Children's & Education Services,DE POEL MANAGED SERVICES LIMITED,,
2019-05-01,221.96,Children's & Education Services,DE POEL MANAGED SERVICES LIMITED,,
2019-05-01,221.96,Children's & Education Services,DE POEL MANAGED SERVICES LIMITED,,
2019-05-01,221.96,Children's & Education Services,DE POEL MANAGED SERVICES LIMITED,,
2019-05-01,221.96,Children's & Education Services,DE POEL MANAGED SERVICES LIMITED,,
2019-05-01,221.96,Children's & Education Services,DE POEL MANAGED SERVICES LIMITED,,
2019-05-01,221.96,Children's & Education Services,DE POEL MANAGED SERVICES LIMITED,,
2019-05-01,221.96,Children's & Education Services,DE POEL MANAGED SERVICES LIMITED,,
2019-05-01,221.96,Children's & Education Services,DE POEL MANAGED SERVICES LIMITED,,
2019-05-01,222.44,Children's & Education Services,DE POEL MANAGED SERVICES LIMITED,,
2019-05-01,222.44,Children's & Education Services,DE POEL MANAGED SERVICES LIMITED,,
2019-05-01,222.44,Children's & Education Services,DE POEL MANAGED SERVICES LIMITED,,
2019-05-01,222.44,Children's & Education Services,DE POEL MANAGED SERVICES LIMITED,,
2019-05-01,222.44,Children's & Education Services,DE POEL MANAGED SERVICES LIMITED,,
2019-05-01,222.44,Children's & Education Services,DE POEL MANAGED SERVICES LIMITED,,
2019-05-01,222.44,Children's & Education Services,DE POEL MANAGED SERVICES LIMITED,,
2019-05-01,224.76,Children's & Education Services,DE POEL MANAGED SERVICES LIMITED,,
2019-05-01,224.76,Children's & Education Services,DE POEL MANAGED SERVICES LIMITED,,
2019-05-01,224.76,Children's & Education Services,DE POEL MANAGED SERVICES LIMITED,,
2019-05-01,224.76,Children's & Education Services,DE POEL MANAGED SERVICES LIMITED,,
2019-05-01,224.76,Children's & Education Services,DE POEL MANAGED SERVICES LIMITED,,
2019-05-01,224.76,Children's & Education Services,DE POEL MANAGED SERVICES LIMITED,,
2019-05-01,224.76,Children's & Education Services,DE POEL MANAGED SERVICES LIMITED,,
2019-05-01,225.48,Children's & Education Services,DE POEL MANAGED SERVICES LIMITED,,
2019-05-01,225.48,Children's & Education Services,DE POEL MANAGED SERVICES LIMITED,,
2019-05-01,225.48,Children's & Education Services,DE POEL MANAGED SERVICES LIMITED,,
2019-05-01,225.48,Children's & Education Services,DE POEL MANAGED SERVICES LIMITED,,
2019-05-01,225.48,Children's & Education Services,DE POEL MANAGED SERVICES LIMITED,,
2019-05-01,225.48,Children's & Education Services,DE POEL MANAGED SERVICES LIMITED,,
2019-05-01,225.48,Children's & Education Services,DE POEL MANAGED SERVICES LIMITED,,
