Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2017-06-12,14004.80,Culture & Sport,TECHNOGYM UK LTD,,
2017-04-07,3375.00,Environment,TEMPLE VIEW NURSERIES LTD,,
2017-06-21,1982.50,Professional Services,TURNER & TOWNSEND,,
2017-05-15,1982.50,Professional Services,TURNER & TOWNSEND,,
2017-05-02,1000.00,Professional Services,TURNER & TOWNSEND,,
2017-06-21,1440.00,Property & Regeneration,TURNER & TOWNSEND COST MANAGEMENT LIMITED,,
2017-04-25,1536.67,Property & Regeneration,TURNER & TOWNSEND COST MANAGEMENT LIMITED,,
2017-06-21,5830.00,Environment,WESSEX ARCHAEOLOGY,,
2017-06-27,621.12,ICT,XMA LTD,,
2017-06-27,621.12,ICT,XMA LTD,,
2017-04-11,9140.00,Property & Regeneration,YORKSHIRE ELITE SCAFFOLDING LTD,,
2017-04-18,6855.00,Property & Regeneration,YORKSHIRE ELITE SCAFFOLDING LTD,,
2017-05-30,1573.00,Professional Services,HAYCOCK AND JAY ASSOCIATES LTD,,
2017-06-30,146076.10,Highways,PRONIN LTD,,
2017-06-13,190393.40,Highways,COLAS LTD,,
2017-06-13,20176.31,Highways,COLAS LTD,,
2017-06-27,3123.75,Highways,D SCOTT T/A R C K GROUNDWORKS,,
2017-06-27,3093.75,Highways,D SCOTT T/A R C K GROUNDWORKS,,
2017-04-05,737.24,Highways,DYNNIQ UK LTD,,
2017-04-04,590.00,Highways,GREEN LIGHT TRAFFIC MANAGEMENT LTD,,
2017-04-04,580.00,Highways,GREEN LIGHT TRAFFIC MANAGEMENT LTD,,
2017-04-24,365932.00,Highways,HOCHTIEF (UK) CONSTRUCTION LIMITED,,
2017-05-30,18576.00,Highways,HOCHTIEF (UK) CONSTRUCTION LIMITED,,
2017-05-23,990.00,Property & Regeneration,NORTHERN POWERGRID (YORKSHIRE) PLC,,
2017-05-16,39495.88,Highways,SANMET LTD,,
2017-05-16,29665.40,Highways,SANMET LTD,,
2017-05-16,101999.38,Highways,SANMET LTD,,
2017-05-31,77016.19,Highways,SANMET LTD,,
2017-05-02,1280.00,Professional Services,CENTRE FOR ASSESSMENT LTD,,
2017-05-02,3134.05,Professional Services,CULTURAL INDUSTRIES QUARTER AGENCY,,
2017-06-14,2112.00,Professional Services,DETAILS REDACTED,,
2017-06-15,2025.00,Culture & Sport,DETAILS REDACTED,,
2017-06-08,1995.00,Environment,ENERGY SAVING TRUST,,
2017-06-15,41616.32,Professional Services,IMPOWER CONSULTING LTD,,
2017-04-19,670.37,Highways,METEOGROUP UK LTD,,
2017-04-19,670.37,Highways,METEOGROUP UK LTD,,
2017-05-10,987.50,Professional Services,NEIL TINDALL LEGAL SERVICES LIMITED,,
2017-06-14,4732.00,Culture & Sport,R Y A,,
2017-04-28,2460.00,Business Services,RPS BUSINESS HEALTHCARE,,
2017-06-06,1845.00,Business Services,RPS BUSINESS HEALTHCARE,,
2017-06-05,995.00,Property & Regeneration,RYDEN LLP,,
2017-05-17,2759.00,Professional Services,SHARPE PRITCHARD,,
2017-05-17,2495.00,Professional Services,SHARPE PRITCHARD,,
2017-05-23,5130.50,Professional Services,SHARPE PRITCHARD,,
2017-06-20,1782.50,Professional Services,SHARPE PRITCHARD,,
2017-05-08,9666.50,Environment,SUSTAINABLE ENERGY LIMITED,,
2017-05-30,2700.00,Professional Services,THE UNITY PARTNERSHIP LTD,,
2017-04-10,1000.00,Culture & Sport,WAKEFIELD HISTORICAL SOCIETY,,
2017-05-10,2113.00,Professional Services,WALKER MORRIS SOLICITORS,,
2017-05-10,808.50,Professional Services,WALKER MORRIS SOLICITORS,,
2017-05-10,1406.50,Professional Services,WALKER MORRIS SOLICITORS,,
2017-06-19,575.00,Professional Services,WALKER MORRIS SOLICITORS,,
2017-06-06,572.00,Property & Regeneration,JOB EARNSHAW & BROS LTD,,
2017-06-06,1025.92,Environment,PROBRUSH T/A NORTHERN MUNICIPAL SPARES LTD,,
2017-05-03,792.91,Environment,PROBRUSH T/A NORTHERN MUNICIPAL SPARES LTD,,
2017-06-22,1350.22,Environment,PROBRUSH T/A NORTHERN MUNICIPAL SPARES LTD,,
2017-05-23,787.10,Environment,PROBRUSH T/A NORTHERN MUNICIPAL SPARES LTD,,
2017-06-27,1097.18,Environment,PROBRUSH T/A NORTHERN MUNICIPAL SPARES LTD,,
2017-06-27,836.40,Environment,PROBRUSH T/A NORTHERN MUNICIPAL SPARES LTD,,
2017-06-27,2273.07,Environment,PROBRUSH T/A NORTHERN MUNICIPAL SPARES LTD,,
2017-06-07,750.00,n/a,CALDERDALE M.B.C.,,
2017-05-08,6750.00,Adult Services,IN 2 OUT,,
2017-04-26,18879.03,Transport,METRO,,
2017-05-03,1075.25,n/a,BARNSLEY M B C,,
2017-05-11,654.50,n/a,BARNSLEY M B C,,
2017-04-12,2450.00,Adult Services,JS CARE LTD,,
2017-06-26,1650.00,Adult Services,JS CARE LTD,,
2017-05-17,1860.00,n/a,NORTH YORKSHIRE COUNTY COUNCIL,,
2017-04-20,1479.00,Environment,HARPINS FUNERAL SERVICE,,
2017-05-24,585.00,Environment,THE CO OPERATIVE FUNERALCARE,,
2017-04-12,624.00,Environment,W KAYE & SON,,
2017-06-30,1098.00,Environment,W KAYE & SON,,
2017-06-30,570.00,Environment,WM DODGSON  & SON FUNERAL SERVICES,,
2017-05-02,2124.59,Business Services,ALLPAY,,
2017-05-02,4345.03,Business Services,ALLPAY,,
2017-06-27,4123.84,Business Services,ALLPAY,,
2017-06-27,7022.93,Business Services,ALLPAY,,
2017-05-31,7394.80,Business Services,ALLPAY,,
2017-05-31,4338.89,Business Services,ALLPAY,,
2017-06-09,5500.00,Professional Services,A2 CHANGE LTD,,
2017-05-03,2975.00,Children and Young People,AIREDALE ACADEMY,,
2017-06-20,3690.00,Business Services,ART OF BRILLIANCE LTD,,
2017-05-26,650.00,Culture & Sport,DETAILS REDACTED,,
2017-06-06,5560.00,Business Services,ELITE TRAINING SYSTEMS YORKSHIRE,,
2017-04-19,6410.00,Business Services,ELITE TRAINING SYSTEMS YORKSHIRE,,
2017-04-11,1950.00,Children and Young People,GAWTHORPE COMMUNITY ACADEMY SCHOOL,,
2017-04-11,1750.00,Children and Young People,GAWTHORPE COMMUNITY ACADEMY SCHOOL,,
2017-06-02,975.00,Children and Young People,GAWTHORPE COMMUNITY ACADEMY SCHOOL,,
2017-05-30,1750.00,Children and Young People,GAWTHORPE COMMUNITY ACADEMY SCHOOL,,
2017-04-18,810.00,n/a,LANCASHIRE COUNTY COUNCIL,,
2017-04-18,895.76,n/a,LANCASHIRE COUNTY COUNCIL,,
2017-04-18,912.59,n/a,LANCASHIRE COUNTY COUNCIL,,
2017-04-13,903.37,n/a,LANCASHIRE COUNTY COUNCIL,,
2017-06-14,1280.00,Children and Young People,LEARNING CURVE (JAA) LTD,,
2017-04-18,63000.00,Business Services,LEEDS BECKETT UNIVERSITY,,
2017-04-07,922.69,Culture & Sport,MOORTHORPE AND SOUTH ELMSALL FC,,
2017-06-20,11120.00,Business Services,NAVIGATE RESOURCING LIMITED,,
2017-04-13,24881.00,Children and Young People,THE UCAN CENTRE,,
2017-06-02,18245.00,Children and Young People,THE UCAN CENTRE,,
2017-06-21,700.00,Children and Young People,WAKEFIELD RIDING FOR THE DISABLED ASSOCIATION,,
2017-04-20,975.00,Children and Young People,WAKEFIELD RIDING FOR THE DISABLED ASSOCIATION,,
2017-04-11,500.00,Children and Young People,WAT T/AS WALTON PRIMARY ACADEMY,,
2017-06-02,1120.00,Children and Young People,WILDERNESS ADVENTURES LTD,,
2017-06-02,800.00,Children and Young People,WILDERNESS ADVENTURES LTD,,
2017-04-03,20000.00,Professional Services,HMCTS,,
2017-06-21,20000.00,Professional Services,HMCTS,,
2017-05-17,20000.00,Professional Services,HMCTS,,
2017-04-28,20000.00,Professional Services,HMCTS,,
2017-06-09,1892.00,Professional Services,DISCLOSURE AND BARRING SERVICE,,
2017-05-09,1408.00,Professional Services,DISCLOSURE AND BARRING SERVICE,,
2017-04-12,2332.00,Professional Services,DISCLOSURE AND BARRING SERVICE,,
2017-04-04,1200.00,Children and Young People,BRIGHT SPARKS CHILDCARE CASTLEFORD,,
2017-06-29,2016.00,Adult Services,CARING FOR YOU (YORKSHIRE) LIMITED,,
2017-06-15,6008.00,Professional Services,DISCLOSURE AND BARRING SERVICE,,
2017-04-28,7832.00,Professional Services,DISCLOSURE AND BARRING SERVICE,,
2017-04-27,2085.00,Professional Services,DETAILS REDACTED,,
2017-04-27,2085.00,Professional Services,DETAILS REDACTED,,
2017-05-24,2085.00,Professional Services,DETAILS REDACTED,,
2017-04-27,2460.00,Professional Services,DETAILS REDACTED,,
2017-04-25,792.88,Environment,BIFFA WASTE SERVICES LTD,,
2017-05-03,3099.57,Environment,FCC RECYCLING UK LTD,,
2017-04-03,4009.21,Environment,FCC RECYCLING UK LTD,,
2017-05-09,3227.56,Environment,FCC RECYCLING UK LTD,,
2017-06-20,4067.05,Environment,FCC RECYCLING UK LTD,,
2017-05-03,733.55,Environment,FCC RECYCLING UK LTD,,
2017-05-03,1632.93,Environment,FCC RECYCLING UK LTD,,
2017-06-08,1860.59,Property & Regeneration,PHS GROUP PLC,,
2017-06-07,797.19,Property & Regeneration,PHS GROUP PLC,,
2017-05-03,1469.86,Property & Regeneration,PHS GROUP PLC,,
2017-04-20,532.50,Property & Regeneration,PHS GROUP PLC,,
2017-05-30,656.35,Property & Regeneration,PHS GROUP PLC,,
2017-05-12,599.85,Property & Regeneration,PHS GROUP PLC,,
2017-05-12,632.32,Property & Regeneration,PHS GROUP PLC,,
2017-05-17,14812.50,Highways,C A BLACKWELL CONTRACTS LIMITED,,
2017-04-21,1297.00,Transport,THORNES FABRICATION LTD,,
2017-05-04,10098.00,Children and Young People,BETTERCARE KEYS LTD,,
2017-05-04,11880.00,Children and Young People,BETTERCARE KEYS LTD,,
2017-05-02,4723.81,Children and Young People,BLUE MOUNTAIN HOMES LTD,,
2017-05-10,1542.86,Adult Services,BRYN MELYN CARE LTD,,
2017-05-10,7200.00,Adult Services,BRYN MELYN CARE LTD,,
2017-05-25,900.00,Adult Services,BRYN MELYN CARE LTD,,
2017-06-02,7714.29,Adult Services,BRYN MELYN CARE LTD,,
2017-06-02,7971.43,Adult Services,BRYN MELYN CARE LTD,,
2017-04-06,15831.30,Children and Young People,CAMBIAN CHILDCARE LIMITED,,
2017-05-10,7255.70,Children and Young People,CAMBIAN CHILDCARE LIMITED,,
2017-05-10,6285.70,Children and Young People,CAMBIAN CHILDCARE LIMITED,,
2017-04-03,4695.78,Children and Young People,CAMBIAN CHILDCARE LIMITED,,
2017-04-03,2878.06,Children and Young People,CAMBIAN CHILDCARE LIMITED,,
2017-05-24,7497.55,Children and Young People,CAMBIAN CHILDCARE LIMITED,,
2017-05-24,6495.22,Children and Young People,CAMBIAN CHILDCARE LIMITED,,
2017-04-27,6358.60,Children and Young People,CARE AFLOAT LTD,,
2017-05-24,6570.55,Children and Young People,CARE AFLOAT LTD,,
2017-04-04,1299.00,Children and Young People,CARE AFLOAT LTD,,
2017-04-13,6865.77,Children and Young People,CARE AFLOAT LTD,,
2017-05-10,4312.62,Children and Young People,CARE TODAY,,
2017-05-10,1360.97,Children and Young People,CARE TODAY,,
2017-05-25,4173.51,Children and Young People,CARE TODAY,,
2017-05-25,1317.07,Children and Young People,CARE TODAY,,
2017-05-10,6000.00,Children and Young People,COMPASS CHILDREN\xB4S HOMES LIMITED,,
2017-05-10,4428.60,Children and Young People,COMPASS CHILDREN\xB4S HOMES LIMITED,,
2017-05-10,6171.40,Children and Young People,COMPASS CHILDREN\xB4S HOMES LIMITED,,
2017-05-24,6000.00,Children and Young People,COMPASS CHILDREN\xB4S HOMES LIMITED,,
2017-05-17,3702.84,Children and Young People,COMPASS CHILDREN\xB4S HOMES LIMITED,,
2017-05-09,4000.00,Children and Young People,COMPASS CHILDREN\xB4S HOMES LIMITED,,
2017-06-02,4576.22,Children and Young People,COMPASS CHILDREN\xB4S HOMES LIMITED,,
2017-06-02,6377.11,Children and Young People,COMPASS CHILDREN\xB4S HOMES LIMITED,,
2017-06-15,2935.52,Children and Young People,CRYSTAL CARE SOLUTIONS LTD,,
2017-06-22,3388.57,Children and Young People,CRYSTAL CARE SOLUTIONS LTD,,
2017-06-16,5564.29,Children and Young People,CRYSTAL CARE SOLUTIONS LTD,,
2017-06-16,5135.71,Children and Young People,CRYSTAL CARE SOLUTIONS LTD,,
2017-06-16,6510.22,Children and Young People,CRYSTAL CARE SOLUTIONS LTD,,
2017-05-31,2032.29,Children and Young People,CRYSTAL CARE SOLUTIONS LTD,,
2017-05-22,1000.00,Children and Young People,CRYSTAL CARE SOLUTIONS LTD,,
2017-05-22,5564.29,Children and Young People,CRYSTAL CARE SOLUTIONS LTD,,
2017-05-22,5135.71,Children and Young People,CRYSTAL CARE SOLUTIONS LTD,,
2017-05-22,6510.22,Children and Young People,CRYSTAL CARE SOLUTIONS LTD,,
2017-05-22,6775.71,Children and Young People,CRYSTAL CARE SOLUTIONS LTD,,
2017-05-22,7001.57,Children and Young People,CRYSTAL CARE SOLUTIONS LTD,,
2017-05-24,5749.76,Children and Young People,CRYSTAL CARE SOLUTIONS LTD,,
2017-05-24,5306.90,Children and Young People,CRYSTAL CARE SOLUTIONS LTD,,
2017-05-24,5749.76,Children and Young People,CRYSTAL CARE SOLUTIONS LTD,,
2017-04-13,6114.20,Children and Young People,DOVE ADOLESCENT SERVICES LTD,,
2017-04-27,7571.43,Children and Young People,G B A CARE LIMITED,,
2017-05-24,7823.81,Children and Young People,G B A CARE LIMITED,,
2017-05-10,8557.14,Adult Services,GREENFIELDS ADOLESCENT DEVELOPMENT LTD,,
2017-05-10,4285.70,Children and Young People,HORIZONCARE,,
2017-05-25,4428.55,Children and Young People,HORIZONCARE,,
2017-05-04,4642.67,Children and Young People,KEIR LOCK CHILDRENS HOME,,
2017-05-24,4797.33,Children and Young People,KEIR LOCK CHILDRENS HOME,,
2017-06-02,4666.66,Children and Young People,KESWICK CARE LTD,,
2017-05-16,4666.66,Children and Young People,KESWICK CARE LTD,,
2017-05-24,6486.56,Children and Young People,KISIMUL GROUP LTD T/A KISIMUL SCHOOL,,
2017-05-24,6659.65,Children and Young People,KISIMUL GROUP LTD T/A KISIMUL SCHOOL,,
2017-05-10,6444.82,Children and Young People,KISIMUL GROUP LTD T/A KISIMUL SCHOOL,,
2017-05-10,6277.30,Children and Young People,KISIMUL GROUP LTD T/A KISIMUL SCHOOL,,
2017-06-02,5360.00,n/a,LEEDS CITY COUNCIL,,
2017-04-05,8114.25,n/a,LEEDS CITY COUNCIL,,
2017-04-27,6352.00,Children and Young People,NETHEREDGE CARE LTD,,
2017-04-27,2347.33,Children and Young People,NETHEREDGE CARE LTD,,
2017-04-13,8128.10,n/a,NORTHUMBERLAND COUNTY COUNCIL,,
2017-05-24,8350.00,n/a,NORTHUMBERLAND COUNTY COUNCIL,,
2017-05-30,580.50,Children and Young People,NT&AS,,
2017-05-30,3095.24,Children and Young People,QUALITY PROTECTS CHILDREN LTD,,
2017-05-10,2906.42,Children and Young People,REFLEXION CARE GROUP LTD,,
2017-06-02,4576.22,Children and Young People,ROC NORTHWEST LIMITED,,
2017-05-10,4428.60,Children and Young People,ROC NORTHWEST LIMITED,,
2017-05-23,4760.00,Children and Young People,SIXTEEN PLUS LTD,,
2017-06-02,6495.22,Children and Young People,THE HESLEY GROUP,,
2017-05-10,6285.70,Children and Young People,THE HESLEY GROUP,,
2017-05-25,4003.75,Children and Young People,THE TOGETHER TRUST,,
2017-05-10,4137.21,Children and Young People,THE TOGETHER TRUST,,
2017-05-25,6300.00,Children and Young People,TIMEOUT CHILDRENS HOMES LTD,,
2017-05-10,6300.00,Children and Young People,TIMEOUT CHILDRENS HOMES LTD,,
2017-05-17,5034.03,Children and Young People,WITHERSLACK CARE,,
2017-05-17,4560.25,Children and Young People,WITHERSLACK CARE,,
2017-05-25,5034.03,Children and Young People,WITHERSLACK CARE,,
2017-05-10,5034.02,Children and Young People,WITHERSLACK CARE,,
2017-05-03,5034.02,Children and Young People,WITHERSLACK CARE,,
2017-05-04,4560.25,Children and Young People,WITHERSLACK CARE,,
2017-04-03,2524.77,Children and Young People,WITHERSLACK CARE,,
2017-05-16,4560.28,Children and Young People,WITHERSLACK GROUP OVERSANDS SCHOOL,,
2017-06-02,4560.28,Children and Young People,WITHERSLACK GROUP OVERSANDS SCHOOL,,
2017-05-03,4560.28,Children and Young People,WITHERSLACK GROUP OVERSANDS SCHOOL,,
2017-06-26,4857.32,Children and Young People,WITHERSLACK GROUP T/A HALL CLIFFE PRIMARY SCHOOL,,
2017-04-04,25247.66,Children and Young People,WITHERSLACK GROUP T/A HALL CLIFFE PRIMARY SCHOOL,,
2017-04-11,25247.66,Children and Young People,WITHERSLACK GROUP T/A HALL CLIFFE PRIMARY SCHOOL,,
2017-06-16,22819.00,Children and Young People,WITHERSLACK GROUP T/A HALL CLIFFE PRIMARY SCHOOL,,
2017-06-16,25248.00,Children and Young People,WITHERSLACK GROUP T/A HALL CLIFFE PRIMARY SCHOOL,,
2017-04-06,22819.00,Children and Young People,WITHERSLACK GROUP T/A HALL CLIFFE PRIMARY SCHOOL,,
2017-05-30,19268.29,Children and Young People,WITHERSLACK GROUP T/A HALL CLIFFE PRIMARY SCHOOL,,
2017-06-02,7631.43,Children and Young People,YOUNG FOUNDATIONS LIMITED,,
2017-04-13,7885.81,Children and Young People,YOUNG FOUNDATIONS LIMITED,,
2017-04-26,600.75,Children and Young People,AUTISM PARTNERSHIP UK LTD,,
2017-05-04,10098.00,Children and Young People,BETTERCARE KEYS LTD,,
2017-05-04,10098.00,Children and Young People,BETTERCARE KEYS LTD,,
2017-04-04,18933.00,Children and Young People,BRECKENBROUGH,,
2017-06-07,10115.00,Children and Young People,IMAP CENTRE LIMITED,,
2017-05-04,17792.36,Children and Young People,NAS SERVICES LIMITED,,
2017-05-04,711.69,Children and Young People,NAS SERVICES LIMITED,,
2017-04-26,9150.83,Business Services,PACES SHEFFIELD LTD,,
2017-04-11,5976.00,Children and Young People,ST JOHNS CATHOLIC SCHOOL FOR THE DEAF,,
2017-04-06,36873.00,Children and Young People,WITHERSLACK GROUP OVERSANDS SCHOOL,,
2017-04-06,8733.08,Children and Young People,WITHERSLACK GROUP OVERSANDS SCHOOL,,
2017-05-17,1200.00,Culture & Sport,ADVENTURE TRAINING LTD,,
2017-04-05,629.00,Children and Young People,DONCASTER COLLEGE,,
2017-06-13,2000.00,Business Services,HRM RESOURCES PENSION SCHEME,,
2017-06-14,2009.00,Children and Young People,THE AWARD SCHEME LTD,,
2017-04-03,3932.56,Public Health,YORKSHIRE MESMAC,,
2017-05-08,1717.06,Property & Regeneration,BRITISH GAS BUSINESS,,
2017-05-16,1490.13,Property & Regeneration,NPOWER,,
2017-05-05,977.57,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-05,1593.53,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-05,777.13,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-05,1449.80,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-05,2874.01,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-02,932.81,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-02,1215.14,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-02,1146.86,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-05,4272.02,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-06-07,519.73,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-02,1538.85,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-02,1276.56,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-02,1636.29,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-05,2071.13,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-04-19,2944.94,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-05,2262.89,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-06-07,616.99,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-06-07,651.05,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-06-07,703.26,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-06-27,743.86,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-06-27,802.06,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-05,770.33,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-05,1927.09,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-05,591.54,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-05,1192.95,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-02,643.89,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-02,687.42,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-02,529.83,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-04-19,12025.22,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-04-19,6971.40,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-04-19,2523.25,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-05,1876.36,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-05,1825.26,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-05,2970.66,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-04-19,6634.91,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-04-19,3289.58,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-05,930.67,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-04-19,555.56,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-04-19,2429.37,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-04-19,2536.35,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-05,577.12,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-02,1329.14,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-02,1086.39,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-02,1449.35,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-05,1121.60,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-02,777.71,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-02,777.72,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-02,849.62,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-05,702.69,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-05,565.52,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-05,665.92,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-05,2204.22,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-05,1162.03,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-05,754.71,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-05,879.03,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-05,753.90,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-05,1904.72,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-02,1472.92,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-02,1305.32,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-02,1711.22,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-06-07,548.10,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-05,813.00,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-05,2174.57,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-04-24,194923.08,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-06-28,176306.12,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-06-28,141485.40,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-05,877.20,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-04-24,4420.43,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-04-19,1392.88,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-04-19,2256.03,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-04-05,2403.05,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-04-05,3992.64,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-04-05,2037.70,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-04-05,1258.09,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-04-04,2170.49,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-04-04,1360.26,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-04-04,3984.84,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-05,1213.70,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-05,703.58,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-05,573.05,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-05,773.29,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-05,1953.27,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-05,1488.13,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-04-19,3574.81,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-05,2336.03,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-06-07,708.93,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-02,2014.12,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-02,2669.69,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-02,2512.96,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-04-19,2063.71,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-04-19,1301.80,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-04-19,2373.13,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-04-19,1722.78,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-04-19,5683.99,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-04-19,717.11,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-02,896.29,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-02,862.71,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-02,703.94,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-04-19,3005.56,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-05,612.42,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-05,2457.79,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-04-19,733.99,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-04-19,1501.92,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-05,887.15,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-05,836.97,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-05,1631.77,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-02,501.13,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-02,677.11,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-02,649.72,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-05,737.38,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-05-05,585.56,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-04-19,4236.96,Property & Regeneration,NPOWER YORKSHIRE LTD,,
2017-06-07,3239.34,Property & Regeneration,NPOWER YORKSHIRE LTD,,
