Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2012-01-03,808.04,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,843.68,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,843.68,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,852.92,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,862.16,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,899.08,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,925.16,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,966.16,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,966.16,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,974.16,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,974.16,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,974.16,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,974.16,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,974.16,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,974.16,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,974.16,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,974.16,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,974.16,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,974.16,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,974.16,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,974.16,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,974.16,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,974.16,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,974.16,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,974.16,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,974.16,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,974.16,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,974.16,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,974.16,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,974.16,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,974.16,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,974.16,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,982.16,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,982.16,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,994.16,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,994.16,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,1066.16,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,1222.16,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,1222.88,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,1378.44,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,1547.80,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,909.00,Children's Services,Randstad Education Limited,,
2012-01-03,1209.60,Children's Services,Randstad Education Limited,,
2012-01-03,648.00,Children's Services,Birtenshaw Hall,,
2012-01-03,1746.00,Environment and Community Safety,Psi (Resources) Limited,,
2012-01-03,651.72,Community Health & Social Care,Micron Electrical Contracting Ltd,,
2012-01-03,850.50,Community Health & Social Care,Prism Medical Uk,,
2012-01-03,1199.77,Community Health & Social Care,Prism Medical Uk,,
2012-01-03,5000.00,Sustainable Regeneration,Redacted Personal Data,,
2012-01-03,3700.00,Capital Expenditure,Redacted Personal Data,,
2012-01-03,3700.00,Capital Expenditure,Redacted Personal Data,,
2012-01-03,3700.00,Capital Expenditure,Redacted Personal Data,,
2012-01-03,41072.42,Children's Services,Addleshaw Goddard,,
2012-01-03,9072.00,Children's Services,Birtenshaw Hall,,
2012-01-03,10844.86,Children's Services,Together Trust,,
2012-01-03,10844.86,Children's Services,Together Trust,,
2012-01-03,10844.86,Children's Services,Together Trust,,
2012-01-03,10844.86,Children's Services,Together Trust,,
2012-01-03,10844.86,Children's Services,Together Trust,,
2012-01-03,10844.86,Children's Services,Together Trust,,
2012-01-03,11170.33,Children's Services,Together Trust,,
2012-01-03,1690.24,Community Health & Social Care,Alexian Brothers Care Centre,,
2012-01-03,1562.16,Community Health & Social Care,Beechill Nursing Home,,
2012-01-03,1712.00,Community Health & Social Care,Bupa Care Services,,
2012-01-03,2982.20,Community Health & Social Care,Bupa Care Services,,
2012-01-03,3213.20,Community Health & Social Care,Cale Green Nursing Home,,
2012-01-03,1494.08,Community Health & Social Care,Carrington Court,,
2012-01-03,4719.56,Community Health & Social Care,Castlebeck Care (Teesdale) Ltd,,
2012-01-03,7278.24,Community Health & Social Care,Castlebeck Care (Teesdale) Ltd,,
2012-01-03,15968.04,Community Health & Social Care,Castlebeck Care (Teesdale) Ltd,,
2012-01-03,2079.52,Community Health & Social Care,Chataway Nursing Home,,
2012-01-03,1780.64,Community Health & Social Care,Chorlton Place Nursing Home,,
2012-01-03,3051.00,Community Health & Social Care,Doves Nest Nursing Home,,
2012-01-03,1372.40,Community Health & Social Care,Eam Lodge,,
2012-01-03,12000.00,Community Health & Social Care,Equilibrium Healthcare Ltd,,
2012-01-03,15769.88,Community Health & Social Care,Equilibrium Healthcare Ltd,,
2012-01-03,2041.32,Community Health & Social Care,Fairhome Nursing Home,,
2012-01-03,5982.00,Community Health & Social Care,Fairwinds,,
2012-01-03,1974.80,Community Health & Social Care,Faversham House Nursing Home,,
2012-01-03,1514.64,Community Health & Social Care,Four Seasons Nursing Home,,
2012-01-03,6154.12,Community Health & Social Care,Grove Park,,
2012-01-03,1584.48,Community Health & Social Care,High Peak Lodge Nursing Home,,
2012-01-03,1833.20,Community Health & Social Care,Le Grand Nursing Home,,
2012-01-03,1796.00,Community Health & Social Care,Leyton Healthcare,,
2012-01-03,2182.72,Community Health & Social Care,Leyton Healthcare (No2) Ltd,,
2012-01-03,629.83,Community Health & Social Care,Manor Homes (Poulton) Ltd,,
2012-01-03,680.60,Community Health & Social Care,Moston Grange Nursing Home,,
2012-01-03,6928.76,Community Health & Social Care,National Society For Epilepsy,,
2012-01-03,8926.12,Community Health & Social Care,Nazareth House Nursing Home,,
2012-01-03,4346.40,Community Health & Social Care,New Care Projects Llp,,
2012-01-03,1758.08,Community Health & Social Care,Park Homes (Uk) Ltd,,
2012-01-03,1828.64,Community Health & Social Care,Parklands Nursing Home,,
2012-01-03,1700.72,Community Health & Social Care,Queens Park Nursing Home,,
2012-01-03,2421.68,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,2005.32,Community Health & Social Care,Ryecourt Nursing Home,,
2012-01-03,1569.76,Community Health & Social Care,St Catherines Nursing Home,,
2012-01-03,4968.60,Community Health & Social Care,St George'S Care Centre,,
2012-01-03,16136.80,Community Health & Social Care,St Mary'S Continuing Care,,
2012-01-03,522.04,Community Health & Social Care,Swinton Hall Nursing Home,,
2012-01-03,2083.12,Community Health & Social Care,The Willows Nursing Home,,
2012-01-03,1691.60,Community Health & Social Care,Walldene Court,,
2012-01-03,5082.00,Community Health & Social Care,Yanwath Care Home,,
2012-01-03,6625.00,Children's Services,Salford Foundation Ltd,,
2012-01-03,625.63,Capital Expenditure,Sitexorbis Limited,,
2012-01-03,3587.94,Community Health & Social Care,Salford Royal Nhs Foundation Trust,,
2012-01-03,662.76,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,505.64,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,507.52,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,509.08,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,510.44,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,511.92,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,511.92,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,512.64,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,512.68,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,514.08,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,515.12,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,516.72,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,517.44,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,519.00,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,519.80,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,521.56,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,521.80,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,522.80,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,526.32,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,526.32,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,526.40,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,526.68,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,527.24,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,531.52,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,532.04,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,532.44,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,532.60,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,533.12,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,533.64,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,533.76,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,533.96,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,534.00,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,535.92,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,535.92,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,540.84,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,540.96,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,547.16,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,547.52,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,548.72,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,548.84,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,550.84,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,554.40,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,554.40,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,554.40,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,554.40,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,554.40,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,556.32,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,558.88,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,565.40,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,566.80,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,571.80,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,572.00,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,572.88,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,573.40,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,574.84,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,577.36,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,577.84,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,580.16,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,585.08,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,587.52,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,589.16,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,589.92,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,590.36,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,590.48,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,591.12,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,591.36,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,594.00,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,597.36,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,597.96,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,598.68,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,599.96,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,601.32,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,602.48,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,602.96,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,603.68,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,611.32,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,612.00,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,613.92,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,615.36,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,618.24,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,618.56,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,621.76,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,628.32,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,629.48,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,633.36,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,635.04,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,636.48,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,636.48,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,639.60,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,641.60,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,643.12,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,644.04,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,644.24,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,644.64,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,647.44,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,648.00,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,648.96,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,654.48,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,656.00,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,656.04,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,659.36,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,660.08,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,665.28,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,665.28,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,668.40,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,671.84,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,672.00,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,674.52,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,674.52,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,678.40,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,683.76,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,684.12,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,690.40,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,697.52,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,697.64,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,701.32,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,703.04,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,704.60,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,707.16,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,708.44,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,708.96,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,709.68,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,710.96,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,713.32,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,713.92,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,716.16,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,720.72,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,721.04,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,727.08,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,729.40,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,729.96,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,729.96,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,733.00,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,734.84,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,736.00,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,736.16,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,739.20,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,740.36,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,741.48,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,747.60,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,749.12,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,753.00,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,757.00,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,764.00,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,771.12,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,774.32,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,775.68,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,777.88,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,778.72,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,783.36,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,784.28,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,785.40,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,791.36,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,793.12,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,799.48,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,809.44,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,820.80,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,827.88,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,844.24,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,845.40,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,850.08,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,850.08,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,855.00,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,855.28,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,855.28,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,857.68,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,859.04,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,860.00,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,860.16,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,861.48,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,868.32,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,875.44,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,881.16,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,887.04,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,889.20,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,894.28,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,907.48,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,911.76,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,918.96,Community Health & Social Care,Redacted Personal Data,,
2012-01-03,921.80,Community Health & Social Care,Redacted Personal Data,,
