Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2011-01-04,37959.00,Buying Solutions,CESG,,
2011-01-04,161632.76,Buying Solutions,GLOBAL CROSSING,,
2011-01-06,39900.00,CABINET OFFICE,COI CENTRAL OFFICE OF INFORMATION,,
2011-01-06,79518.07,CABINET OFFICE,PARITY SOLUTIONS LTD,,
2011-01-06,30271.17,CABINET OFFICE,RETHINK RECRUITMENT SOLUTIONS LTD,,
2011-01-06,188465.50,Capacity Builders,London Councils,,
2011-01-06,175750.00,Capacity Builders,London Councils,,
2011-01-06,140579.75,Capacity Builders,London Councils,,
2011-01-06,59748.25,Capacity Builders,London Councils,,
2011-01-06,37500.00,Capacity Builders,Federation for Community Development Learning Ltd,,
2011-01-06,35847.50,Capacity Builders,London Councils,,
2011-01-07,30381.49,CABINET OFFICE,WAVE TRUST LTD,,
2011-01-07,41237.00,CABINET OFFICE,COMMUNITY ACTION NETWORK,,
2011-01-07,100000.00,CABINET OFFICE,INNOVATION UNIT LTD,,
2011-01-07,399000.00,CABINET OFFICE,V,,
2011-01-07,701000.00,CABINET OFFICE,V,,
2011-01-07,7173212.86,CABINET OFFICE,FUTUREBUILDERS ENGLAND,,
2011-01-10,38874.98,CABINET OFFICE,ECOVERT FM LTD,,
2011-01-10,51669.00,CABINET OFFICE,BASSAC,,
2011-01-10,150000.00,CABINET OFFICE,COMMISSION FOR THE COMPACT,,
2011-01-10,81506.02,CABINET OFFICE,PARITY SOLUTIONS LTD,,
2011-01-11,103181.50,Buying Solutions,GLOBAL CROSSING,,
2011-01-11,80269.22,CABINET OFFICE,ECOVERT FM LTD,,
2011-01-11,38331.36,CABINET OFFICE,CIMEX MEDIA LTD,,
2011-01-11,141896.70,Cabinet Office,HM REVENUE AND CUSTOMS,,
2011-01-12,248845.92,CABINET OFFICE,ECOVERT FM LTD,,
2011-01-12,36866.00,CABINET OFFICE,BOLTON LADS & GIRLS CLUB,,
2011-01-12,50138.00,CABINET OFFICE,THE PRINCES TRUST,,
2011-01-12,178000.00,CABINET OFFICE,SOCIAL ENTERPRISE COALITION,,
2011-01-13,58007.70,CABINET OFFICE,ECOVERT FM LTD,,
2011-01-13,42943.78,CABINET OFFICE,COI CENTRAL OFFICE OF INFORMATION,,
2011-01-13,108397.00,CABINET OFFICE,THE FOOTBALL LEAGUE COMMUNITY LTD,,
2011-01-13,175100.00,CABINET OFFICE,TIMEBANK,,
2011-01-13,551900.00,CABINET OFFICE,VOLUNTEERING ENGLAND,,
2011-01-13,2330032.21,CABINET OFFICE,FUJITSU SERVICES,,
2011-01-13,37389.68,CABINET OFFICE,NINIAN SOLUTIONS LTD,,
2011-01-13,60078.06,Capacity Builders,Coast and Moors Voluntary Action,,
2011-01-13,42706.00,Capacity Builders,Gateshead Citizens Advice Bureau,,
2011-01-13,34370.00,Capacity Builders,"Cheshire, Halton and Warrington Race and Equality Centre",,
2011-01-13,31417.25,Capacity Builders,Consortia of Ethnic Minority Organisations Limited,,
2011-01-13,29125.00,Capacity Builders,Raising Educational Ethnic Minority Achievement Project - REEMAP,,
2011-01-13,27387.50,Capacity Builders,Essex Disabled People's Association Limited,,
2011-01-14,26529.15,CABINET OFFICE,BT GLOBAL SERVICES.,,
2011-01-14,175589.47,CABINET OFFICE,ECOVERT FM LTD,,
2011-01-14,666273.34,CABINET OFFICE,ECOVERT FM LTD,,
2011-01-14,29000.00,CABINET OFFICE,COI CENTRAL OFFICE OF INFORMATION,,
2011-01-14,87500.00,CABINET OFFICE,DEPARTMENT OF COMMUNITIES & LOCAL GOVERNMENT,,
2011-01-14,48542.00,CABINET OFFICE,DEVELOPMENT TRUSTS ASSOCIATION,,
2011-01-14,77138.75,CABINET OFFICE,BMG RESEARCH,,
2011-01-17,37808.14,CABINET OFFICE,ECOVERT FM LTD,,
